year,month,day,flow,comments
2019,11,1,3.62
2019,11,2,2.12
2019,11,3,1.75
2019,11,4,1.59
2019,11,5,1.53
2019,11,6,1.48
2019,11,7,1.59
2019,11,8,1.48
2019,11,9,1.39
2019,11,10,1.36
2019,11,11,1.33
2019,11,12,1.41
2019,11,13,1.28
2019,11,14,1.27
2019,11,15,1.27
2019,11,16,1.25
2019,11,17,1.23
2019,11,18,1.21
2019,11,19,1.17
2019,11,20,1.14
2019,11,21,1.13
2019,11,22,1.13
2019,11,23,1.73
2019,11,24,1.37
2019,11,25,1.29
2019,11,26,1.24
2019,11,27,1.49
2019,11,28,1.30
2019,11,29,1.28
2019,11,30,1.38
2019,12,1,2.08
2019,12,2,1.59
2019,12,3,1.49
2019,12,4,1.46
2019,12,5,1.40
2019,12,6,1.38
2019,12,7,1.35
2019,12,8,1.33
2019,12,9,1.35
2019,12,10,1.79
2019,12,11,1.51
2019,12,12,1.46
2019,12,13,1.82
2019,12,14,2.38
2019,12,15,1.93
2019,12,16,1.83
2019,12,17,3.74
2019,12,18,2.77
2019,12,19,2.32
2019,12,20,2.08
2019,12,21,1.95
2019,12,22,2.15
2019,12,23,2.98
2019,12,24,2.57
2019,12,25,2.33
2019,12,26,2.16
2019,12,27,2.04
2019,12,28,1.99
2019,12,29,2.34
2019,12,30,3.49
2019,12,31,2.65
2020,1,1,2.40
2020,1,2,2.84
2020,1,3,3.71
2020,1,4,3.65
2020,1,5,3.20
2020,1,6,2.95
2020,1,7,2.94
2020,1,8,2.64
2020,1,9,2.52
2020,1,10,2.48
2020,1,11,5.98
2020,1,12,6.83
2020,1,13,4.77
2020,1,14,5.48
2020,1,15,4.98
2020,1,16,4.48
2020,1,17,4.09
2020,1,18,4.50
2020,1,19,4.52
2020,1,20,4.13
2020,1,21,3.90
2020,1,22,3.74
2020,1,23,3.72
2020,1,24,6.70
2020,1,25,5.51
2020,1,26,4.86
2020,1,27,4.55
2020,1,28,4.31
2020,1,29,4.17
2020,1,30,4.02
2020,1,31,3.99
2020,2,1,3.89
2020,2,2,3.78
2020,2,3,3.68
2020,2,4,3.63
2020,2,5,4.10
2020,2,6,18.69
2020,2,7,12.12
2020,2,8,8.85
2020,2,9,7.81
2020,2,10,9.92
2020,2,11,14.58
2020,2,12,11.55
2020,2,13,14.66
2020,2,14,12.26
2020,2,15,10.97
2020,2,16,10.32
2020,2,17,9.72
2020,2,18,9.53
2020,2,19,9.07
2020,2,20,8.59
2020,2,21,8.08
2020,2,22,7.73
2020,2,23,7.43
2020,2,24,7.63
2020,2,25,7.91
2020,2,26,7.37
2020,2,27,6.82
2020,2,28,6.54
2020,2,29,6.24
