year,month,day,flow,comments
2018,11,1,1.98
2018,11,2,1.85
2018,11,3,1.72
2018,11,4,1.68
2018,11,5,1.86
2018,11,6,2.14
2018,11,7,1.93
2018,11,8,1.84
2018,11,9,2.10
2018,11,10,1.90
2018,11,11,1.82
2018,11,12,4.70
2018,11,13,4.45
2018,11,14,3.38
2018,11,15,5.31
2018,11,16,4.09
2018,11,17,3.35
2018,11,18,2.98
2018,11,19,2.79
2018,11,20,2.62
2018,11,21,2.48
2018,11,22,2.38
2018,11,23,2.45
2018,11,24,3.57
2018,11,25,2.88
2018,11,26,2.72
2018,11,27,2.55
2018,11,28,2.44
2018,11,29,2.39
2018,11,30,2.58
2018,12,1,3.30
2018,12,2,3.36
2018,12,3,3.01
2018,12,4,2.80
2018,12,5,2.67
2018,12,6,2.58
2018,12,7,2.53
2018,12,8,2.95
2018,12,9,4.83
2018,12,10,4.52
2018,12,11,4.29
2018,12,12,4.00
2018,12,13,3.75
2018,12,14,4.03
2018,12,15,4.83
2018,12,16,4.43
2018,12,17,4.10
2018,12,18,3.88
2018,12,19,3.74
2018,12,20,4.90
2018,12,21,7.84
2018,12,22,6.49
2018,12,23,5.62
2018,12,24,5.19
2018,12,25,4.94
2018,12,26,4.74
2018,12,27,5.44
2018,12,28,20.78
2018,12,29,12.14
2018,12,30,10.04
2018,12,31,9.39
2019,1,1,9.01
2019,1,2,8.40
2019,1,3,8.81
2019,1,4,9.09
2019,1,5,8.58
2019,1,6,7.89
2019,1,7,7.47
2019,1,8,7.21
2019,1,9,6.89
2019,1,10,6.60
2019,1,11,6.35
2019,1,12,6.59
2019,1,13,7.24
2019,1,14,6.55
2019,1,15,6.22
2019,1,16,6.00
2019,1,17,6.01
2019,1,18,5.81
2019,1,19,8.20
2019,1,20,9.24
2019,1,21,7.33
2019,1,22,6.82
2019,1,23,7.41
2019,1,24,9.92
2019,1,25,8.13
2019,1,26,7.58
2019,1,27,7.23
2019,1,28,6.97
2019,1,29,6.81
2019,1,30,6.43
2019,1,31,6.21
2019,2,1,6.10
2019,2,2,6.00
2019,2,3,5.91
2019,2,4,5.79
2019,2,5,5.67
2019,2,6,5.63
2019,2,7,5.51
2019,2,8,5.31
2019,2,9,5.12
2019,2,10,5.28
2019,2,11,5.47
2019,2,12,7.66
2019,2,13,7.12
2019,2,14,6.17
2019,2,15,5.90
2019,2,16,6.63
2019,2,17,7.07
2019,2,18,8.62
2019,2,19,7.98
2019,2,20,10.24
2019,2,21,13.64
2019,2,22,20.55
2019,2,23,16.68
2019,2,24,15.40
2019,2,25,13.35
2019,2,26,12.25
2019,2,27,11.73
2019,2,28,11.14
2019,3,1,11.05
2019,3,2,10.48
2019,3,3,11.12
2019,3,4,10.88
2019,3,5,9.97
2019,3,6,9.34
2019,3,7,8.93
2019,3,8,9.11
2019,3,9,9.48
2019,3,10,9.46
2019,3,11,8.89
2019,3,12,8.44
2019,3,13,8.10
2019,3,14,8.20
2019,3,15,11.51
2019,3,16,9.60
