year,month,day,flow,comments
2020,11,1,4.98
2020,11,2,4.46
2020,11,3,4.27
2020,11,4,4.13
2020,11,5,4.01
2020,11,6,3.92
2020,11,7,3.83
2020,11,8,3.74
2020,11,9,3.67
2020,11,10,3.87
2020,11,11,4.35
2020,11,12,7.27
2020,11,13,5.06
2020,11,14,4.53
2020,11,15,4.29
2020,11,16,4.06
2020,11,17,3.91
2020,11,18,3.78
2020,11,19,3.72
2020,11,20,3.66
2020,11,21,3.63
2020,11,22,3.59
2020,11,23,3.50
2020,11,24,3.41
2020,11,25,3.57
2020,11,26,4.31
2020,11,27,3.70
2020,11,28,3.58
2020,11,29,3.75
2020,11,30,4.59
2020,12,1,3.98
2020,12,2,3.75
2020,12,3,3.63
2020,12,4,4.06
2020,12,5,3.91
2020,12,6,3.79
2020,12,7,3.70
2020,12,8,3.54
2020,12,9,3.48
2020,12,10,3.42
2020,12,11,3.38
2020,12,12,3.36
2020,12,13,3.33
2020,12,14,5.05
2020,12,15,4.06
2020,12,16,4.12
2020,12,17,3.91
2020,12,18,3.74
2020,12,19,3.66
2020,12,20,3.64
2020,12,21,3.55
2020,12,22,3.43
2020,12,23,3.38
2020,12,24,8.46
2020,12,25,7.19
2020,12,26,5.58
2020,12,27,5.09
2020,12,28,4.81
2020,12,29,4.61
2020,12,30,4.51
2020,12,31,4.46
2021,1,1,6.84
2021,1,2,6.39
2021,1,3,5.62
2021,1,4,5.26
2021,1,5,5.05
2021,1,6,4.88
2021,1,7,4.80
2021,1,8,4.93
2021,1,9,4.70
2021,1,10,4.58
2021,1,11,4.55
2021,1,12,4.47
2021,1,13,4.41
2021,1,14,4.35
2021,1,15,4.28
2021,1,16,4.20
2021,1,17,4.11
2021,1,18,4.04
2021,1,19,3.97
2021,1,20,3.92
2021,1,21,3.96
2021,1,22,3.86
2021,1,23,3.78
2021,1,24,3.75
2021,1,25,4.06
2021,1,26,4.66
2021,1,27,4.08
2021,1,28,3.85
2021,1,29,3.76
2021,1,30,3.70
2021,1,31,4.22
2021,2,1,3.89
2021,2,2,3.74
2021,2,3,3.65
2021,2,4,3.60
2021,2,5,3.85
2021,2,6,3.62
2021,2,7,3.71
2021,2,8,3.59
2021,2,9,3.57
2021,2,10,3.51
2021,2,11,3.81
2021,2,12,3.93
2021,2,13,4.70
2021,2,14,4.43
2021,2,15,4.62
2021,2,16,4.72
2021,2,17,4.36
2021,2,18,6.85
2021,2,19,5.78
2021,2,20,5.08
2021,2,21,4.73
2021,2,22,5.08
2021,2,23,4.73
2021,2,24,4.52
2021,2,25,4.41
2021,2,26,5.18
2021,2,27,5.28
2021,2,28,5.02
2021,3,1,5.29
2021,3,2,4.92
2021,3,3,4.78
2021,3,4,4.66
2021,3,5,4.54
2021,3,6,4.43
2021,3,7,4.32
2021,3,8,4.25
2021,3,9,4.21
2021,3,10,4.17
2021,3,11,4.14
2021,3,12,4.11
2021,3,13,4.09
2021,3,14,4.05
2021,3,15,3.97
2021,3,16,5.27
2021,3,17,5.26
2021,3,18,9.58
2021,3,19,6.83
2021,3,20,5.77
2021,3,21,5.41
2021,3,22,5.20
2021,3,23,5.06
2021,3,24,5.06
2021,3,25,14.65
2021,3,26,15.65
2021,3,27,10.66
2021,3,28,10.58
2021,3,29,9.61
2021,3,30,8.94
2021,3,31,15.44
2021,4,1,12.49
2021,4,2,10.89
2021,4,3,10.18
2021,4,4,9.74
2021,4,5,9.35
2021,4,6,9.00
2021,4,7,8.72
2021,4,8,8.39
2021,4,9,8.07
2021,4,10,8.51
2021,4,11,7.93
2021,4,12,7.52
2021,4,13,7.22
2021,4,14,7.04
2021,4,15,6.84
2021,4,16,6.58
2021,4,17,6.40
2021,4,18,6.21
2021,4,19,6.04
2021,4,20,5.85
2021,4,21,5.70
2021,4,22,5.52
2021,4,23,5.41
2021,4,24,6.15
2021,4,25,5.55
2021,4,26,5.29
2021,4,27,5.16
2021,4,28,5.06
2021,4,29,4.96
2021,4,30,4.81
2021,5,1,4.62
2021,5,2,4.55
2021,5,3,4.82
2021,5,4,6.78
2021,5,5,5.87
2021,5,6,5.14
2021,5,7,4.75
2021,5,8,4.54
2021,5,9,4.51
2021,5,10,4.67
2021,5,11,4.30
2021,5,12,4.48
2021,5,13,4.25
2021,5,14,4.11
2021,5,15,4.01
2021,5,16,3.92
2021,5,17,3.84
2021,5,18,3.74
2021,5,19,3.65
2021,5,20,3.56
2021,5,21,3.49
2021,5,22,3.43
2021,5,23,3.37
2021,5,24,3.32
2021,5,25,3.25
2021,5,26,3.17
2021,5,27,3.13
2021,5,28,3.41
2021,5,29,3.15
2021,5,30,3.02
2021,5,31,2.94
2021,6,1,2.86
2021,6,2,2.80
2021,6,3,2.77
2021,6,4,2.72
2021,6,5,2.78
2021,6,6,2.73
2021,6,7,2.85
2021,6,8,2.78
2021,6,9,2.66
2021,6,10,2.77
2021,6,11,2.70
2021,6,12,2.55
2021,6,13,2.49
2021,6,14,2.43
2021,6,15,2.36
2021,6,16,2.33
2021,6,17,2.28
2021,6,18,2.25
2021,6,19,2.27
2021,6,20,2.51
2021,6,21,2.77
2021,6,22,2.87
2021,6,23,2.38
2021,6,24,2.28
2021,6,25,2.21
2021,6,26,2.16
2021,6,27,2.17
2021,6,28,2.11
2021,6,29,2.17
2021,6,30,2.08
2021,7,1,2.04
2021,7,2,2.47
2021,7,3,2.05
2021,7,4,1.99
2021,7,5,1.94
2021,7,6,1.90
2021,7,7,1.91
2021,7,8,1.90
2021,7,9,1.96
2021,7,10,2.00
2021,7,11,1.98
2021,7,12,1.89
2021,7,13,1.83
2021,7,14,1.82
2021,7,15,1.77
2021,7,16,1.73
2021,7,17,1.73
2021,7,18,1.77
2021,7,19,1.89
2021,7,20,1.92
2021,7,21,1.74
2021,7,22,1.68
2021,7,23,1.64
2021,7,24,1.62
2021,7,25,1.62
2021,7,26,1.61
2021,7,27,1.58
2021,7,28,1.54
2021,7,29,1.50
2021,7,30,1.49
2021,7,31,1.46
2021,8,1,1.46
2021,8,2,1.42
2021,8,3,1.44
2021,8,4,1.50
2021,8,5,1.41
2021,8,6,1.38
2021,8,7,1.39
2021,8,8,1.58
2021,8,9,1.41
2021,8,10,1.35
2021,8,11,1.34
2021,8,12,1.32
2021,8,13,1.41
2021,8,14,1.39
2021,8,15,1.34
2021,8,16,1.65
2021,8,17,5.03
2021,8,18,2.30
2021,8,19,2.40
2021,8,20,1.86
2021,8,21,1.72
2021,8,22,1.64
2021,8,23,1.53
2021,8,24,1.47
2021,8,25,1.43
2021,8,26,1.74
2021,8,27,1.48
2021,8,28,1.42
2021,8,29,1.38
2021,8,30,1.78
2021,8,31,5.79
2021,9,1,5.92
2021,9,2,2.84
2021,9,3,2.27
2021,9,4,2.04
2021,9,5,1.89
2021,9,6,1.88
2021,9,7,1.80
2021,9,8,1.71
2021,9,9,1.63
2021,9,10,1.56
2021,9,11,1.53
2021,9,12,1.50
2021,9,13,1.47
2021,9,14,1.46
2021,9,15,1.54
2021,9,16,1.48
2021,9,17,1.45
2021,9,18,1.79
2021,9,19,1.52
2021,9,20,1.63
2021,9,21,1.76
2021,9,22,1.70
2021,9,23,1.51
2021,9,24,1.44
2021,9,25,1.40
2021,9,26,1.37
2021,9,27,1.34
2021,9,28,1.33
2021,9,29,1.31
2021,9,30,1.29
2021,10,1,1.27
2021,10,2,1.27
2021,10,3,1.34
2021,10,4,1.32
2021,10,5,1.90
2021,10,6,1.73
2021,10,7,5.32
2021,10,8,3.06
2021,10,9,2.33
2021,10,10,2.00
2021,10,11,1.84
2021,10,12,1.75
2021,10,13,1.70
2021,10,14,1.65
2021,10,15,1.62
2021,10,16,1.57
2021,10,17,1.51
2021,10,18,1.50
2021,10,19,1.47
2021,10,20,1.46
2021,10,21,1.48
2021,10,22,1.47
2021,10,23,1.44
2021,10,24,1.42
2021,10,25,1.43
2021,10,26,1.40
2021,10,27,1.38
2021,10,28,1.46
2021,10,29,1.45
2021,10,30,1.39
2021,10,31,1.35
