"Sandy clay loam"||"149610051"|"152155205"
"Loam"||"149610055"|"152155209"
"Clay loam"||"149610056"|"152155210"
"Sandy clay loam"||"149610057"|"152155211"
"Clay loam"||"149610771"|"152155930"
"Clay"||"149610772"|"152155931"
"Loam"||"149610773"|"152155932"
"Sandy clay loam"||"149610774"|"152155933"
"Clay loam"||"149610775"|"152155934"
"Loam"||"149610770"|"152155929"
"Sandy clay loam"||"149610776"|"152155935"
"Clay loam"||"149610777"|"152155936"
"Clay loam"||"149610778"|"152155937"
"Clay loam"||"149608320"|"152153459"
"Clay"||"149608321"|"152153460"
"Loam"||"149608322"|"152153461"
"Sandy clay loam"||"149608323"|"152153462"
"Clay loam"||"149608324"|"152153463"
"Sandy clay loam"||"149608325"|"152153464"
"Clay loam"||"149608326"|"152153465"
"Clay loam"||"149608327"|"152153466"
"Loam"||"149608319"|"152153458"
"Fine sandy loam"||"149612048"|"152157215"
"Loam"||"149612049"|"152157216"
"Sandy loam"||"149612050"|"152157217"
"Clay loam"||"149612051"|"152157218"
"Sandy clay loam"||"149612052"|"152157219"
|"Bedrock"|"149612053"|"152157220"
"Fine sandy loam"||"149612061"|"152157228"
"Fine sandy loam"||"149612062"|"152157229"
"Loam"||"149612063"|"152157230"
"Sandy clay loam"||"149612064"|"152157231"
"Clay loam"||"149612065"|"152157232"
"Sandy clay loam"||"149612066"|"152157233"
"Fine sandy loam"||"149612058"|"152157225"
"Fine sandy loam"||"149612059"|"152157226"
"Loam"||"149612060"|"152157227"
"Loam"||"149612054"|"152157221"
"Loamy sand"||"149612055"|"152157222"
"Sandy loam"||"149612056"|"152157223"
"Sandy loam"||"149612057"|"152157224"
"Sandy loam"||"149612074"|"152157241"
"Loam"||"149612075"|"152157242"
"Sandy loam"||"149612076"|"152157243"
"Fine sandy loam"||"149612077"|"152157244"
"Sandy loam"||"149612067"|"152157234"
"Sandy loam"||"149612068"|"152157235"
"Fine sandy loam"||"149612069"|"152157236"
"Loam"||"149612070"|"152157237"
"Fine sandy loam"||"149612071"|"152157238"
"Sandy loam"||"149612072"|"152157239"
"Loam"||"149612073"|"152157240"
"Fine sandy loam"||"149612078"|"152157245"
"Fine sandy loam"||"149612079"|"152157246"
"Loam"||"149612080"|"152157247"
"Loam"||"149612081"|"152157248"
"Fine sandy loam"||"149612082"|"152157249"
"Sandy loam"||"149612083"|"152157250"
|"Bedrock"|"149612084"|"152157251"
"Loam"||"149612088"|"152157255"
"Sandy loam"||"149612089"|"152157256"
"Loam"||"149612090"|"152157257"
"Loam"||"149612091"|"152157258"
"Loam"||"149612092"|"152157259"
"Sandy loam"||"149612085"|"152157252"
"Sandy loam"||"149612086"|"152157253"
"Fine sandy loam"||"149612087"|"152157254"
"Fine sandy loam"||"149612102"|"152157269"
"Loam"||"149612103"|"152157270"
"Sandy loam"||"149612104"|"152157271"
"Fine sandy loam"||"149612105"|"152157272"
"Loam"||"149612100"|"152157267"
"Loam"||"149612101"|"152157268"
"Sandy loam"||"149612093"|"152157260"
"Fine sandy loam"||"149612094"|"152157261"
"Fine sandy loam"||"149612095"|"152157262"
"Fine sandy loam"||"149612096"|"152157263"
"Loam"||"149612097"|"152157264"
"Loam"||"149612098"|"152157265"
"Sandy loam"||"149612099"|"152157266"
"Sandy loam"||"149612959"|"152158127"
"Sandy loam"||"149612960"|"152158128"
"Fine sandy loam"||"149612961"|"152158129"
"Loam"||"149612962"|"152158130"
"Sandy loam"||"149612963"|"152158131"
"Fine sandy loam"||"149612953"|"152158121"
"Fine sandy loam"||"149612954"|"152158122"
"Fine sandy loam"||"149612955"|"152158123"
"Loam"||"149612956"|"152158124"
"Loam"||"149612957"|"152158125"
"Fine sandy loam"||"149612958"|"152158126"
|"Bedrock"|"149612964"|"152158132"
"Loam"||"149612965"|"152158133"
"Sandy loam"||"149612966"|"152158134"
"Fine sandy loam"||"149612967"|"152158135"
"Loam"||"149612968"|"152158136"
"Fine sandy loam"||"149612969"|"152158137"
"Fine sandy loam"||"149612970"|"152158138"
"Sandy loam"||"149612978"|"152158146"
"Loam"||"149612979"|"152158147"
"Fine sandy loam"||"149612980"|"152158148"
"Sandy loam"||"149612971"|"152158139"
"Sandy loam"||"149612972"|"152158140"
"Fine sandy loam"||"149612973"|"152158141"
"Loam"||"149612974"|"152158142"
"Sandy loam"||"149612975"|"152158143"
"Fine sandy loam"||"149612976"|"152158144"
"Sandy loam"||"149612977"|"152158145"
|"Bedrock"|"149612981"|"152158149"
"Fine sandy loam"||"149612982"|"152158150"
"Loam"||"149612983"|"152158151"
"Sandy loam"||"149612984"|"152158152"
"Clay loam"||"149612985"|"152158153"
"Sandy clay loam"||"149612986"|"152158154"
"Sandy loam"||"149612987"|"152158155"
"Sandy loam"||"149612988"|"152158156"
"Fine sandy loam"||"149612989"|"152158157"
"Loam"||"149612993"|"152158161"
"Loam"||"149612994"|"152158162"
"Loam"||"149612990"|"152158158"
"Loam"||"149612991"|"152158159"
"Sandy loam"||"149612992"|"152158160"
"Fine sandy loam"||"149613004"|"152158172"
"Fine sandy loam"||"149613005"|"152158173"
"Loam"||"149613006"|"152158174"
"Sandy clay loam"||"149613007"|"152158175"
"Clay loam"||"149613002"|"152158170"
"Sandy clay loam"||"149613003"|"152158171"
"Loam"||"149612995"|"152158163"
"Fine sandy loam"||"149612996"|"152158164"
"Fine sandy loam"||"149612997"|"152158165"
"Loam"||"149612998"|"152158166"
"Loamy sand"||"149612999"|"152158167"
"Sandy loam"||"149613000"|"152158168"
"Sandy loam"||"149613001"|"152158169"
"Loam"||"149613008"|"152158176"
"Loam"||"149613009"|"152158177"
"Fine sandy loam"||"149613010"|"152158178"
"Loam"||"149613011"|"152158179"
"Sandy loam"||"149613012"|"152158180"
"Fine sandy loam"||"149613013"|"152158181"
"Fine sandy loam"||"149613014"|"152158182"
"Loam"||"149613015"|"152158183"
"Sandy loam"||"149613016"|"152158184"
"Fine sandy loam"||"149613017"|"152158185"
"Loam"||"149613018"|"152158186"
"Sandy loam"||"149613019"|"152158187"
"Fine sandy loam"||"149613020"|"152158188"
"Sandy loam"||"149613023"|"152158191"
"Fine sandy loam"||"149613024"|"152158192"
"Loam"||"149613025"|"152158193"
"Sandy loam"||"149613026"|"152158194"
"Fine sandy loam"||"149613027"|"152158195"
"Loam"||"149613028"|"152158196"
"Fine sandy loam"||"149613029"|"152158197"
"Sandy loam"||"149613030"|"152158198"
"Fine sandy loam"||"149613031"|"152158199"
"Fine sandy loam"||"149613032"|"152158200"
"Loam"||"149613033"|"152158201"
"Loam"||"149613021"|"152158189"
"Loam"||"149613022"|"152158190"
|"Bedrock"|"149613034"|"152158202"
"Loam"||"149613035"|"152158203"
"Fine sandy loam"||"149613036"|"152158204"
"Clay loam"||"149613037"|"152158205"
"Sandy clay loam"||"149613038"|"152158206"
"Sandy loam"||"149613039"|"152158207"
"Fine sandy loam"||"149613040"|"152158208"
"Fine sandy loam"||"149613041"|"152158209"
"Loam"||"149613042"|"152158210"
"Sandy loam"||"149613043"|"152158211"
"Sandy loam"||"149613044"|"152158212"
"Loam"||"149613045"|"152158213"
"Loamy sand"||"149613046"|"152158214"
"Sandy clay loam"||"149613047"|"152158215"
"Clay loam"||"149613048"|"152158216"
"Loam"||"149613049"|"152158217"
"Sandy clay loam"||"149613050"|"152158218"
"Fine sandy loam"||"149613051"|"152158219"
"Fine sandy loam"||"149613052"|"152158220"
"Sandy loam"||"149613056"|"152158224"
"Loam"||"149613057"|"152158225"
"Sandy loam"||"149613058"|"152158226"
"Fine sandy loam"||"149613059"|"152158227"
"Sandy loam"||"149613060"|"152158228"
"Sandy loam"||"149613061"|"152158229"
"Fine sandy loam"||"149613062"|"152158230"
"Fine sandy loam"||"149613053"|"152158221"
"Sandy loam"||"149613054"|"152158222"
"Loam"||"149613055"|"152158223"
"Fine sandy loam"||"149613064"|"152158232"
"Loam"||"149613065"|"152158233"
"Fine sandy loam"||"149613066"|"152158234"
"Loam"||"149613067"|"152158235"
"Sandy loam"||"149613068"|"152158236"
