"w"|"73896433"|"31702000"
"r"|"73896431"|"31701999"
"w"|"73896435"|"31702001"
"g"|"73894380"|"31700904"
"g"|"73894381"|"31700905"
"w"|"73894383"|"31700907"
"p"|"73894382"|"31700906"
"w"|"73894814"|"31701170"
"i"|"73895901"|"31701742"
"w"|"73895905"|"31701743"
"p"|"73895906"|"31701744"
"w"|"73895907"|"31701745"
"w"|"73895908"|"31701746"
"g"|"73895914"|"31701748"
"p"|"73895913"|"31701747"
"t"|"73895917"|"31701751"
"t"|"73895918"|"31701752"
"g"|"73895919"|"31701753"
"p"|"73895915"|"31701749"
"g"|"73895920"|"31701754"
"g"|"73895916"|"31701750"
"t"|"73895922"|"31701755"
"p"|"73895924"|"31701756"
"t"|"73896289"|"31701925"
"r"|"73896287"|"31701924"
"i"|"73896294"|"31701927"
"w"|"73896293"|"31701926"
"t"|"73896298"|"31701928"
"g"|"73896304"|"31701933"
"g"|"73896303"|"31701932"
"t"|"73896301"|"31701930"
"t"|"73896302"|"31701931"
"g"|"73896300"|"31701929"
"t"|"73896307"|"31701934"
"p"|"73896274"|"31701917"
"t"|"73896271"|"31701916"
"w"|"73896278"|"31701919"
"w"|"73896279"|"31701920"
"p"|"73896277"|"31701918"
"g"|"73896281"|"31701921"
"p"|"73896283"|"31701922"
"w"|"73896286"|"31701923"
"p"|"73897122"|"31702342"
"t"|"73897119"|"31702341"
"w"|"73897125"|"31702343"
"g"|"73897127"|"31702344"
"p"|"73897129"|"31702345"
"p"|"73897132"|"31702346"
"w"|"73897133"|"31702347"
"w"|"73897134"|"31702348"
"t"|"73895145"|"31701375"
"r"|"73895144"|"31701374"
"t"|"73895148"|"31701376"
"t"|"73895152"|"31701377"
"t"|"73896584"|"31702080"
"t"|"73896588"|"31702081"
"w"|"73896592"|"31702082"
"r"|"73896595"|"31702084"
"t"|"73896594"|"31702083"
"w"|"73896598"|"31702085"
"w"|"73896601"|"31702086"
"w"|"73896604"|"31702087"
"w"|"73896605"|"31702088"
"w"|"73896620"|"31702095"
"w"|"73896619"|"31702094"
"g"|"73896624"|"31702098"
"t"|"73896623"|"31702097"
"p"|"73896622"|"31702096"
"t"|"73896715"|"31702135"
"p"|"73896714"|"31702134"
"t"|"73896717"|"31702136"
"b"|"73896720"|"31702137"
"p"|"73896727"|"31702138"
"g"|"73896729"|"31702140"
"t"|"73896728"|"31702139"
"w"|"73896732"|"31702141"
"w"|"73895158"|"31701378"
"w"|"73895356"|"31701478"
"w"|"73895361"|"31701479"
"w"|"73895364"|"31701481"
"r"|"73895362"|"31701480"
"w"|"73895477"|"31701541"
"w"|"73895482"|"31701542"
"w"|"73895485"|"31701543"
