"SM"|Yes|"73894380"|"137060532"
"GM"|No |"73894381"|"137060533"
"GP-GM"|Yes|"73894381"|"137060534"
"SM"|No |"73894381"|"137060535"
"SP-SM"|No |"73894381"|"137060536"
"ML"|No |"73894379"|"137060530"
"SM"|Yes|"73894379"|"137060531"
"GP"|No |"73894384"|"137060539"
"GP-GM"|Yes|"73894384"|"137060540"
"SP"|No |"73894384"|"137060541"
"SP-SM"|No |"73894384"|"137060542"
"SM"|Yes|"73894383"|"137060538"
"SM"|Yes|"73894382"|"137060537"
"SM"|Yes|"73894813"|"137061447"
"SC-SM"|No |"73894813"|"137061448"
"SM"|No |"73894814"|"137061449"
"SC"|Yes|"73894814"|"137061450"
"PT"|Yes|"73895901"|"137063502"
"SM"|Yes|"73895902"|"137063503"
"SM"|Yes|"73895903"|"137063504"
"SM"|Yes|"73895904"|"137063505"
"SP-SM"|No |"73895904"|"137063506"
"SC-SM"|No |"73895904"|"137063507"
"SC-SM"|No |"73895905"|"137063508"
"SC"|Yes|"73895905"|"137063509"
"SC-SM"|No |"73895909"|"137063517"
"SM"|Yes|"73895909"|"137063518"
"SM"|Yes|"73895906"|"137063510"
"SP"|No |"73895910"|"137063519"
"SP-SM"|Yes|"73895910"|"137063520"
"CL"|No |"73895907"|"137063511"
"SC-SM"|Yes|"73895907"|"137063512"
"SM"|No |"73895907"|"137063513"
"SC-SM"|Yes|"73895908"|"137063514"
"CL"|No |"73895908"|"137063515"
"SM"|No |"73895908"|"137063516"
"SM"|Yes|"73895912"|"137063524"
"SM"|Yes|"73895914"|"137063528"
"SP"|No |"73895914"|"137063529"
"SM"|No |"73895911"|"137063521"
"OH"|No |"73895911"|"137063522"
"OL"|Yes|"73895911"|"137063523"
"OL"|Yes|"73895913"|"137063525"
"SM"|No |"73895913"|"137063526"
"OH"|No |"73895913"|"137063527"
"SC"|No |"73895917"|"137063533"
"CL"|Yes|"73895917"|"137063534"
"SC"|No |"73895918"|"137063535"
"CL"|Yes|"73895918"|"137063536"
"SC"|Yes|"73895919"|"137063537"
"SC-SM"|No |"73895919"|"137063538"
"SM"|Yes|"73895915"|"137063530"
"SC"|Yes|"73895920"|"137063539"
"SC-SM"|Yes|"73895916"|"137063531"
"SC"|No |"73895916"|"137063532"
"SC-SM"|No |"73895923"|"137063543"
"SC"|Yes|"73895923"|"137063544"
"SC-SM"|No |"73895921"|"137063540"
"SC"|Yes|"73895921"|"137063541"
"CL"|Yes|"73895922"|"137063542"
"SM"|Yes|"73895924"|"137063545"
"SC"|Yes|"73896289"|"137064162"
"CL"|No |"73896289"|"137064163"
"SM"|Yes|"73896288"|"137064159"
"SC-SM"|No |"73896288"|"137064160"
"ML"|No |"73896288"|"137064161"
"PT"|Yes|"73896294"|"137064171"
"SM"|Yes|"73896291"|"137064167"
"SM"|Yes|"73896292"|"137064168"
"SP-SM"|No |"73896290"|"137064164"
"SM"|Yes|"73896290"|"137064165"
"SC-SM"|No |"73896290"|"137064166"
"SC"|Yes|"73896293"|"137064169"
"SC-SM"|No |"73896293"|"137064170"
"CL"|No |"73896296"|"137064175"
"SC"|Yes|"73896296"|"137064176"
"SM"|No |"73896297"|"137064177"
"SC"|Yes|"73896297"|"137064178"
"SC-SM"|No |"73896295"|"137064172"
"SM"|Yes|"73896295"|"137064173"
"ML"|No |"73896295"|"137064174"
"CL"|Yes|"73896298"|"137064179"
"SC"|No |"73896298"|"137064180"
"SC"|Yes|"73896304"|"137064190"
"SM"|Yes|"73896299"|"137064181"
"SC-SM"|No |"73896303"|"137064188"
"SC"|Yes|"73896303"|"137064189"
"CL"|Yes|"73896301"|"137064184"
"SC"|No |"73896301"|"137064185"
"CL"|Yes|"73896302"|"137064186"
"SC"|No |"73896302"|"137064187"
"SC-SM"|Yes|"73896300"|"137064182"
"SC"|No |"73896300"|"137064183"
"SC-SM"|No |"73896308"|"137064195"
"SC"|Yes|"73896308"|"137064196"
"SC-SM"|No |"73896306"|"137064192"
"SC"|Yes|"73896306"|"137064193"
"CL"|Yes|"73896307"|"137064194"
"SM"|Yes|"73896305"|"137064191"
"CL"|No |"73894770"|"137061350"
"GM"|No |"73894770"|"137061351"
"ML"|No |"73894770"|"137061352"
"SC"|Yes|"73894770"|"137061353"
"GM"|No |"73894771"|"137061354"
"SM"|Yes|"73894771"|"137061355"
"MH"|No |"73894769"|"137061347"
"ML"|No |"73894769"|"137061348"
"SM"|Yes|"73894769"|"137061349"
"OH"|No |"73896274"|"137064130"
"SM"|No |"73896274"|"137064131"
"ML"|Yes|"73896274"|"137064132"
"CL"|Yes|"73896271"|"137064125"
"SC"|Yes|"73896272"|"137064126"
"SC-SM"|No |"73896272"|"137064127"
"SC-SM"|No |"73896273"|"137064128"
"SC"|Yes|"73896273"|"137064129"
"SC-SM"|Yes|"73896278"|"137064138"
"SM"|No |"73896278"|"137064139"
"CL"|No |"73896278"|"137064140"
"SM"|No |"73896279"|"137064141"
"SC-SM"|Yes|"73896279"|"137064142"
"CL"|No |"73896279"|"137064143"
"SP"|No |"73896276"|"137064135"
"SP-SM"|Yes|"73896276"|"137064136"
"SM"|Yes|"73896275"|"137064133"
"SC-SM"|No |"73896275"|"137064134"
"SM"|Yes|"73896277"|"137064137"
"SM"|Yes|"73896281"|"137064145"
"SP"|No |"73896281"|"137064146"
"SM"|Yes|"73896280"|"137064144"
"OL"|Yes|"73896282"|"137064147"
"SM"|No |"73896282"|"137064148"
"OH"|No |"73896282"|"137064149"
"OL"|Yes|"73896283"|"137064150"
"SM"|No |"73896283"|"137064151"
"OH"|No |"73896283"|"137064152"
"SC-SM"|Yes|"73896286"|"137064156"
"SM"|No |"73896286"|"137064157"
"SC"|No |"73896286"|"137064158"
"GP"|No |"73896285"|"137064154"
"SM"|Yes|"73896285"|"137064155"
"SM"|Yes|"73896284"|"137064153"
"SM"|No |"73897122"|"137065593"
"ML"|Yes|"73897122"|"137065594"
"OH"|No |"73897122"|"137065595"
"SC-SM"|No |"73897121"|"137065591"
"SC"|Yes|"73897121"|"137065592"
"SC-SM"|No |"73897120"|"137065589"
"SC"|Yes|"73897120"|"137065590"
"CL"|Yes|"73897119"|"137065588"
"GP"|No |"73897124"|"137065597"
"SM"|Yes|"73897124"|"137065598"
"SM"|Yes|"73897123"|"137065596"
"SC-SM"|Yes|"73897125"|"137065599"
"SC"|No |"73897125"|"137065600"
"SM"|No |"73897125"|"137065601"
"SM"|Yes|"73897126"|"137065602"
"SM"|Yes|"73897127"|"137065603"
"SP"|No |"73897127"|"137065604"
"SM"|No |"73897128"|"137065605"
"OH"|No |"73897128"|"137065606"
"OL"|Yes|"73897128"|"137065607"
"OL"|Yes|"73897129"|"137065608"
"SM"|No |"73897129"|"137065609"
"OH"|No |"73897129"|"137065610"
"SC-SM"|No |"73897130"|"137065611"
"SM"|Yes|"73897130"|"137065612"
"SM"|Yes|"73897132"|"137065615"
"SP"|No |"73897131"|"137065613"
"SP-SM"|Yes|"73897131"|"137065614"
"CL"|No |"73897133"|"137065616"
"SC-SM"|Yes|"73897133"|"137065617"
"SM"|No |"73897133"|"137065618"
"SC-SM"|Yes|"73897134"|"137065619"
"CL"|No |"73897134"|"137065620"
"SM"|No |"73897134"|"137065621"
"ML"|No |"73895146"|"137062022"
"SC-SM"|No |"73895146"|"137062023"
"SM"|Yes|"73895146"|"137062024"
"SC"|Yes|"73895145"|"137062021"
"CL"|No |"73895148"|"137062027"
"SC"|Yes|"73895148"|"137062028"
"SC-SM"|No |"73895149"|"137062029"
"SC"|Yes|"73895149"|"137062030"
"SC"|Yes|"73895150"|"137062031"
"SC-SM"|No |"73895147"|"137062025"
"SM"|Yes|"73895147"|"137062026"
"SC-SM"|No |"73895153"|"137062036"
"SC"|Yes|"73895153"|"137062037"
"ML"|No |"73895151"|"137062032"
"SM"|Yes|"73895151"|"137062033"
"CL"|No |"73895152"|"137062034"
"SC"|Yes|"73895152"|"137062035"
"ML"|No |"73896583"|"137064589"
"SM"|Yes|"73896583"|"137064590"
"SC-SM"|No |"73896585"|"137064593"
"SC"|Yes|"73896585"|"137064594"
"CL"|No |"73896584"|"137064591"
"SC"|Yes|"73896584"|"137064592"
"CL"|No |"73896588"|"137064597"
"SC"|Yes|"73896588"|"137064598"
"SC"|Yes|"73896587"|"137064596"
"SM"|Yes|"73896586"|"137064595"
"SC-SM"|No |"73896589"|"137064599"
"SC"|Yes|"73896589"|"137064600"
"GM"|No |"73896590"|"137064601"
"SC-SM"|Yes|"73896590"|"137064602"
"SP-SM"|No |"73896590"|"137064603"
"GP-GM"|No |"73896590"|"137064604"
"GM"|No |"73896592"|"137064609"
"SC"|Yes|"73896592"|"137064610"
"GM"|No |"73896591"|"137064605"
"SM"|Yes|"73896591"|"137064606"
"SP-SM"|No |"73896591"|"137064607"
"GP-GM"|No |"73896591"|"137064608"
"ML"|No |"73896596"|"137064612"
"SC-SM"|No |"73896596"|"137064613"
"SM"|Yes|"73896596"|"137064614"
"SC"|Yes|"73896594"|"137064611"
"SC-SM"|No |"73896598"|"137064617"
"SC"|Yes|"73896598"|"137064618"
"SC-SM"|No |"73896597"|"137064615"
"SM"|Yes|"73896597"|"137064616"
"SC-SM"|No |"73896599"|"137064619"
"SC"|Yes|"73896599"|"137064620"
"GM"|No |"73896602"|"137064624"
"SM"|Yes|"73896602"|"137064625"
"SP-SM"|No |"73896602"|"137064626"
"GM"|No |"73896601"|"137064622"
"SM"|Yes|"73896601"|"137064623"
"SM"|Yes|"73896600"|"137064621"
"SM"|Yes|"73896603"|"137064627"
"ML"|Yes|"73896604"|"137064628"
"SM"|No |"73896604"|"137064629"
"SM"|Yes|"73896605"|"137064630"
"GM"|No |"73896606"|"137064631"
"SC-SM"|No |"73896606"|"137064632"
"SM"|Yes|"73896606"|"137064633"
"GP-GM"|No |"73896606"|"137064634"
"SM"|Yes|"73896618"|"137064661"
"SM"|Yes|"73896620"|"137064664"
"GM"|No |"73896621"|"137064665"
"SC-SM"|No |"73896621"|"137064666"
"SM"|Yes|"73896621"|"137064667"
"ML"|Yes|"73896619"|"137064662"
"SM"|No |"73896619"|"137064663"
"ML"|No |"73896624"|"137064673"
"SC-SM"|No |"73896624"|"137064674"
"SM"|Yes|"73896624"|"137064675"
"ML"|No |"73896623"|"137064670"
"SC-SM"|Yes|"73896623"|"137064671"
"SM"|No |"73896623"|"137064672"
"ML"|No |"73896622"|"137064668"
"SM"|Yes|"73896622"|"137064669"
"ML"|No |"73896626"|"137064678"
"SC-SM"|No |"73896626"|"137064679"
"SM"|Yes|"73896626"|"137064680"
"SP-SM"|No |"73896628"|"137064684"
"SM"|Yes|"73896628"|"137064685"
"ML"|No |"73896627"|"137064681"
"SC-SM"|No |"73896627"|"137064682"
"SM"|Yes|"73896627"|"137064683"
"ML"|No |"73896625"|"137064676"
"SM"|Yes|"73896625"|"137064677"
"CL"|Yes|"73896715"|"137064875"
"SC"|No |"73896715"|"137064876"
"SC-SM"|No |"73896714"|"137064873"
"CL"|Yes|"73896714"|"137064874"
"SC"|Yes|"73896718"|"137064880"
"CL"|No |"73896717"|"137064878"
"SC"|Yes|"73896717"|"137064879"
"SC-SM"|Yes|"73896716"|"137064877"
"SM"|Yes|"73896719"|"137064881"
"SM"|Yes|"73896722"|"137064885"
"SC-SM"|Yes|"73896720"|"137064882"
"SP-SM"|No |"73896721"|"137064883"
"SW"|Yes|"73896721"|"137064884"
"SM"|No |"73896723"|"137064886"
"ML"|No |"73896723"|"137064887"
"GC-GM"|Yes|"73896723"|"137064888"
"GP-GM"|No |"73896724"|"137064889"
"SP"|No |"73896724"|"137064890"
"SW"|Yes|"73896724"|"137064891"
"GP-GM"|No |"73896725"|"137064892"
"SP"|No |"73896725"|"137064893"
"SW"|Yes|"73896725"|"137064894"
"SM"|Yes|"73896726"|"137064895"
"CL"|No |"73896727"|"137064896"
"ML"|Yes|"73896727"|"137064897"
"SC-SM"|Yes|"73896729"|"137064899"
"CL"|Yes|"73896728"|"137064898"
"GP"|No |"73896730"|"137064900"
"SP-SM"|No |"73896730"|"137064901"
"SP"|Yes|"73896730"|"137064902"
"SC-SM"|Yes|"73896732"|"137064905"
"ML"|No |"73896731"|"137064903"
"SM"|Yes|"73896731"|"137064904"
"GM"|No |"73895158"|"137062049"
"ML"|No |"73895158"|"137062050"
"SC-SM"|No |"73895158"|"137062051"
"SM"|Yes|"73895158"|"137062052"
"ML"|No |"73895157"|"137062047"
"SM"|Yes|"73895157"|"137062048"
"GM"|No |"73895159"|"137062053"
"SM"|Yes|"73895159"|"137062054"
"SM"|Yes|"73895355"|"137062481"
"SM"|No |"73895356"|"137062482"
"SC-SM"|Yes|"73895356"|"137062483"
"GM"|No |"73895361"|"137062486"
"SC-SM"|Yes|"73895361"|"137062487"
"SC-SM"|Yes|"73895359"|"137062484"
"SM"|Yes|"73895360"|"137062485"
"SC-SM"|No |"73895363"|"137062488"
"SM"|Yes|"73895363"|"137062489"
"SC"|Yes|"73895364"|"137062490"
"SM"|No |"73895364"|"137062491"
"SC-SM"|Yes|"73895478"|"137062737"
"GM"|No |"73895477"|"137062735"
"SC-SM"|Yes|"73895477"|"137062736"
"SM"|Yes|"73895476"|"137062734"
"SM"|Yes|"73895480"|"137062740"
"SM"|Yes|"73895481"|"137062741"
"SC-SM"|Yes|"73895482"|"137062742"
"SM"|No |"73895482"|"137062743"
"SM"|Yes|"73895479"|"137062738"
"SP-SM"|No |"73895479"|"137062739"
"SM"|No |"73895485"|"137062745"
"SC-SM"|Yes|"73895485"|"137062746"
"SM"|Yes|"73895483"|"137062744"
