15|30|46|203|203|203|"Wet"|"259465169"|"164727186"
0|0|0|61|76|91|"Moist"|"259463808"|"164726126"
61|76|91|203|203|203|"Wet"|"259463808"|"164726127"
0|0|0|61|76|91|"Moist"|"259463810"|"164726130"
61|76|91|203|203|203|"Wet"|"259463810"|"164726131"
0|0|0|61|76|91|"Moist"|"259463812"|"164726134"
61|76|91|203|203|203|"Wet"|"259463812"|"164726135"
0|0|0|76|91|107|"Moist"|"259463813"|"164726136"
76|91|107|203|203|203|"Wet"|"259463813"|"164726137"
0|0|0|76|91|107|"Moist"|"259463814"|"164726138"
76|91|107|203|203|203|"Wet"|"259463814"|"164726139"
0|0|0|76|91|107|"Moist"|"259463815"|"164726140"
76|91|107|203|203|203|"Wet"|"259463815"|"164726141"
0|0|0|76|91|107|"Moist"|"259463817"|"164726144"
76|91|107|203|203|203|"Wet"|"259463817"|"164726145"
0|0|0|61|76|91|"Moist"|"259463819"|"164726148"
61|76|91|203|203|203|"Wet"|"259463819"|"164726149"
0|0|0|61|76|91|"Moist"|"259463811"|"164726132"
61|76|91|203|203|203|"Wet"|"259463811"|"164726133"
0|0|0|76|91|107|"Moist"|"259463818"|"164726146"
76|91|107|203|203|203|"Wet"|"259463818"|"164726147"
0|0|0|61|76|91|"Moist"|"259463809"|"164726128"
61|76|91|203|203|203|"Wet"|"259463809"|"164726129"
0|0|0|76|91|107|"Moist"|"259463816"|"164726142"
76|91|107|203|203|203|"Wet"|"259463816"|"164726143"
0|0|0|107|130|152|"Moist"|"259463831"|"164726172"
107|130|152|203|203|203|"Wet"|"259463831"|"164726173"
0|0|0|107|130|152|"Moist"|"259463829"|"164726168"
107|130|152|203|203|203|"Wet"|"259463829"|"164726169"
0|0|0|107|130|152|"Moist"|"259463820"|"164726150"
107|130|152|203|203|203|"Wet"|"259463820"|"164726151"
0|0|0|107|130|152|"Moist"|"259463822"|"164726154"
107|130|152|203|203|203|"Wet"|"259463822"|"164726155"
0|0|0|107|130|152|"Moist"|"259463821"|"164726152"
107|130|152|203|203|203|"Wet"|"259463821"|"164726153"
0|0|0|107|130|152|"Moist"|"259463830"|"164726170"
107|130|152|203|203|203|"Wet"|"259463830"|"164726171"
0|0|0|107|130|152|"Moist"|"259463825"|"164726160"
107|130|152|203|203|203|"Wet"|"259463825"|"164726161"
0|0|0|107|130|152|"Moist"|"259463828"|"164726166"
107|130|152|203|203|203|"Wet"|"259463828"|"164726167"
0|0|0|107|130|152|"Moist"|"259463827"|"164726164"
107|130|152|203|203|203|"Wet"|"259463827"|"164726165"
0|0|0|107|130|152|"Moist"|"259463823"|"164726156"
107|130|152|203|203|203|"Wet"|"259463823"|"164726157"
0|0|0|107|130|152|"Moist"|"259463824"|"164726158"
107|130|152|203|203|203|"Wet"|"259463824"|"164726159"
0|0|0|107|130|152|"Moist"|"259463826"|"164726162"
107|130|152|203|203|203|"Wet"|"259463826"|"164726163"
0|15|30|15|30|46|"Moist"|"259463843"|"164726190"
15|31|46|203|203|203|"Wet"|"259463843"|"164726191"
0|15|30|15|30|46|"Moist"|"259463841"|"164726186"
15|31|46|203|203|203|"Wet"|"259463841"|"164726187"
0|0|0|203|203|203|"Wet"|"259463832"|"164726174"
0|0|0|203|203|203|"Wet"|"259463836"|"164726178"
0|0|0|203|203|203|"Wet"|"259463833"|"164726175"
0|15|30|15|30|46|"Moist"|"259463840"|"164726184"
15|31|46|203|203|203|"Wet"|"259463840"|"164726185"
0|15|30|15|30|46|"Moist"|"259463842"|"164726188"
15|31|46|203|203|203|"Wet"|"259463842"|"164726189"
0|15|30|15|30|46|"Moist"|"259463838"|"164726180"
15|31|46|203|203|203|"Wet"|"259463838"|"164726181"
0|15|30|15|30|46|"Moist"|"259463839"|"164726182"
15|31|46|203|203|203|"Wet"|"259463839"|"164726183"
0|0|0|203|203|203|"Wet"|"259463834"|"164726176"
0|0|0|203|203|203|"Wet"|"259463837"|"164726179"
0|0|0|203|203|203|"Wet"|"259463835"|"164726177"
0|0|0|76|99|122|"Moist"|"259463854"|"164726212"
76|99|122|203|203|203|"Wet"|"259463854"|"164726213"
0|0|0|76|99|122|"Moist"|"259463852"|"164726208"
76|99|122|203|203|203|"Wet"|"259463852"|"164726209"
0|0|0|61|84|107|"Moist"|"259463855"|"164726214"
61|84|107|203|203|203|"Wet"|"259463855"|"164726215"
0|0|0|61|84|107|"Moist"|"259463847"|"164726198"
61|84|107|203|203|203|"Wet"|"259463847"|"164726199"
0|0|0|76|99|122|"Moist"|"259463851"|"164726206"
76|99|122|203|203|203|"Wet"|"259463851"|"164726207"
0|0|0|76|99|122|"Moist"|"259463853"|"164726210"
76|99|122|203|203|203|"Wet"|"259463853"|"164726211"
0|0|0|61|84|107|"Moist"|"259463846"|"164726196"
61|84|107|203|203|203|"Wet"|"259463846"|"164726197"
0|0|0|76|99|122|"Moist"|"259463850"|"164726204"
76|99|122|203|203|203|"Wet"|"259463850"|"164726205"
0|0|0|76|99|122|"Moist"|"259463849"|"164726202"
76|99|122|203|203|203|"Wet"|"259463849"|"164726203"
0|0|0|61|84|107|"Moist"|"259463848"|"164726200"
61|84|107|203|203|203|"Wet"|"259463848"|"164726201"
0|0|0|61|84|107|"Moist"|"259463844"|"164726192"
61|84|107|203|203|203|"Wet"|"259463844"|"164726193"
0|0|0|61|84|107|"Moist"|"259463845"|"164726194"
61|84|107|203|203|203|"Wet"|"259463845"|"164726195"
0|0|0|61|69|76|"Moist"|"259463867"|"164726238"
61|69|76|203|203|203|"Wet"|"259463867"|"164726239"
0|0|0|61|69|76|"Moist"|"259463864"|"164726232"
61|69|76|203|203|203|"Wet"|"259463864"|"164726233"
0|0|0|46|54|61|"Moist"|"259463859"|"164726222"
46|54|61|203|203|203|"Wet"|"259463859"|"164726223"
0|0|0|46|54|61|"Moist"|"259463866"|"164726236"
46|54|61|203|203|203|"Wet"|"259463866"|"164726237"
0|0|0|61|69|76|"Moist"|"259463863"|"164726230"
61|69|76|203|203|203|"Wet"|"259463863"|"164726231"
0|0|0|61|69|76|"Moist"|"259463865"|"164726234"
61|69|76|203|203|203|"Wet"|"259463865"|"164726235"
0|0|0|61|69|76|"Moist"|"259463862"|"164726228"
61|69|76|203|203|203|"Wet"|"259463862"|"164726229"
0|0|0|46|54|61|"Moist"|"259463858"|"164726220"
46|54|61|203|203|203|"Wet"|"259463858"|"164726221"
0|0|0|61|69|76|"Moist"|"259463861"|"164726226"
61|69|76|203|203|203|"Wet"|"259463861"|"164726227"
0|0|0|46|54|61|"Moist"|"259463860"|"164726224"
46|54|61|203|203|203|"Wet"|"259463860"|"164726225"
0|0|0|46|54|61|"Moist"|"259463857"|"164726218"
46|54|61|203|203|203|"Wet"|"259463857"|"164726219"
0|0|0|46|54|61|"Moist"|"259463856"|"164726216"
46|54|61|203|203|203|"Wet"|"259463856"|"164726217"
0|0|0|91|137|183|"Moist"|"259463868"|"164726240"
91|137|183|203|203|203|"Wet"|"259463868"|"164726241"
0|0|0|91|137|183|"Moist"|"259463869"|"164726242"
91|137|183|203|203|203|"Wet"|"259463869"|"164726243"
0|0|0|91|137|183|"Moist"|"259463872"|"164726248"
91|137|183|203|203|203|"Wet"|"259463872"|"164726249"
0|0|0|107|152|183|"Moist"|"259463873"|"164726250"
107|152|183|203|203|203|"Wet"|"259463873"|"164726251"
0|0|0|91|137|183|"Moist"|"259463870"|"164726244"
91|137|183|203|203|203|"Wet"|"259463870"|"164726245"
0|0|0|107|152|183|"Moist"|"259463874"|"164726252"
107|152|183|203|203|203|"Wet"|"259463874"|"164726253"
0|0|0|107|152|183|"Moist"|"259463877"|"164726258"
107|152|183|203|203|203|"Wet"|"259463877"|"164726259"
0|0|0|107|152|183|"Moist"|"259463875"|"164726254"
107|152|183|203|203|203|"Wet"|"259463875"|"164726255"
0|0|0|91|137|183|"Moist"|"259463879"|"164726262"
91|137|183|203|203|203|"Wet"|"259463879"|"164726263"
0|0|0|91|137|183|"Moist"|"259463871"|"164726246"
91|137|183|203|203|203|"Wet"|"259463871"|"164726247"
0|0|0|107|152|183|"Moist"|"259463876"|"164726256"
107|152|183|203|203|203|"Wet"|"259463876"|"164726257"
0|0|0|107|152|183|"Moist"|"259463878"|"164726260"
107|152|183|203|203|203|"Wet"|"259463878"|"164726261"
0|0|0|61|76|91|"Moist"|"259463880"|"164726264"
61|76|91|203|203|203|"Wet"|"259463880"|"164726265"
0|0|0|61|76|91|"Moist"|"259463882"|"164726268"
61|76|91|203|203|203|"Wet"|"259463882"|"164726269"
0|0|0|61|76|91|"Moist"|"259463884"|"164726272"
61|76|91|203|203|203|"Wet"|"259463884"|"164726273"
