site,cs,yr,month,day,hour,tmin_open,tmax_open,tavg_open,rhmin_open,rhmax_open,rhavg_open,min_vp_open,max_vp_open,avg_vp_open,mean_wind,max_wind_speed,max_wind_time,mean_wind_vector,mean_wind_dir,std_dev_wind_dir,par,totalsolar
O,21,2021,2,21,2400,4.42,4.62,4.52,60.71,72.17,66.89,5.12,6.07,5.64,1.65,2.79,2347,0.65,183.9,63.04,0,0
O,21,2021,2,22,100,3.94,4.42,4.23,70.6,81.4,75.42,5.91,6.59,6.23,1.48,2.59,4,0.57,164.2,63.7,0,0
O,21,2021,2,22,200,2.92,3.94,3.35,79.04,96.1,89.3,6.4,7.29,6.92,1.13,1.84,104,0.43,166.1,63.59,0,0
O,21,2021,2,22,300,2.99,3.54,3.33,92.9,97.1,95.2,7.18,7.63,7.38,1.77,2.75,202,0.97,148.6,54.34,0,0
O,21,2021,2,22,400,3.33,3.95,3.53,95.6,99,97.5,7.52,7.85,7.67,1.55,3.5,353,0.55,157.7,65.18,0,0
O,21,2021,2,22,500,3.67,4.56,4.08,94.8,98.9,97,7.61,8.35,7.93,1.9,3.83,447,0.94,203.9,57.63,0,0.04
O,21,2021,2,22,600,4.15,4.79,4.5,95.1,99,97.2,8.04,8.35,8.18,2.05,4.48,532,1.14,230.4,53.91,0,0.04
O,21,2021,2,22,700,3.87,4.49,4.17,95.3,99,97.3,7.89,8.1,8,1.63,2.62,615,0.65,156.3,62.86,0,0.04
O,21,2021,2,22,800,3.74,4.28,3.98,96.5,98.8,97.9,7.82,8.1,7.95,1.58,2.51,710,0.98,136.6,49.95,3.98,0.26
O,21,2021,2,22,900,3.74,4.49,4.09,96.7,99.6,98.4,7.89,8.28,8.05,1.64,2.82,856,0.76,114.1,59.49,16.91,0.94
O,21,2021,2,22,1000,4.42,5.1,4.78,96,99.3,98.1,8.22,8.66,8.43,1.54,2.54,923,0.94,136.6,50.62,52.78,3.01
O,21,2021,2,22,1100,4.48,5.3,4.84,96.2,100,98.9,8.4,8.7,8.52,1.28,2.69,1008,0.35,124.3,68.87,57.96,3.24
O,21,2021,2,22,1200,4.48,6.65,5.52,89.1,100,97.5,8.41,9.36,8.8,1.24,3.53,1143,0.46,240.1,64.2,283.9,17.84
O,21,2021,2,22,1300,6.72,9.61,7.8,72.02,96.2,87.4,8.43,10.45,9.23,1.77,3.49,1226,0.67,337.8,63.95,616.8,38.96
O,21,2021,2,22,1400,9.3,10.59,9.94,60.31,84.6,70,7.39,10.09,8.55,2.07,4.19,1311,0.95,337.6,59.47,1056,68.16
O,21,2021,2,22,1500,10.01,11.74,11.09,51.54,71.46,58.77,6.91,9.29,7.75,2.12,3.59,1402,0.11,259.5,78.84,980,42.84
O,21,2021,2,22,1600,11.2,12.22,11.63,42.09,61.13,49.24,5.8,8.24,6.73,2.18,4.8,1530,0.7,278.1,66.82,783.6,51.74
O,21,2021,2,22,1700,10.72,12.02,11.3,37.4,48.34,40.48,5.02,6.74,5.42,2.7,4.6,1636,0.78,273.1,68.3,346,23.75
O,21,2021,2,22,1800,8.75,11.27,9.99,39.78,56.09,45.63,4.59,6.49,5.59,1.88,3.83,1723,0.4,286.8,71.92,67.59,4.96
O,21,2021,2,22,1900,6.72,9.09,7.94,36.11,53.52,43.85,4.07,5.59,4.67,1.2,2.25,1852,0.3,12.03,70.09,5.47,0.25
O,21,2021,2,22,2000,6.25,7.74,7.09,37.81,54.07,43.82,3.86,5.29,4.41,1.28,2.38,2000,0.55,3.3,60.94,0,0
O,21,2021,2,22,2100,5.5,6.96,6.18,39.11,50.33,45.05,3.89,4.71,4.26,0.77,1.84,2023,0.13,314.4,74.01,0,0
O,21,2021,2,22,2200,5.23,5.85,5.62,44.21,51.73,46.84,4.06,4.67,4.26,0.66,1.84,2123,0.25,342.6,63.49,0,0
O,21,2021,2,22,2300,3.33,5.37,4.24,48.4,65.99,57.73,4.33,5.21,4.76,0.7,1.65,2209,0.35,35.29,56.94,0,0
O,21,2021,2,22,2400,2.69,4.42,3.32,52.99,69.76,62.95,4.42,5.25,4.87,0.69,1.62,2332,0.24,343.3,65.26,0,0
O,21,2021,2,23,100,4.08,4.97,4.44,49.69,58.3,53.95,4.3,4.83,4.52,1.45,2.67,29,0.5,303.5,65.72,0,0
O,21,2021,2,23,200,2.86,4.01,3.42,51.7,65.1,58.22,4.13,4.99,4.54,1.01,1.97,111,0.17,6.46,74.05,0,0
O,21,2021,2,23,300,3.33,4.29,4.01,45.78,59.08,49.05,3.77,4.58,3.99,1.49,2.81,244,0.5,333.8,66.1,0,0
O,21,2021,2,23,400,2.38,4.08,3.16,47.14,60.54,53.42,3.81,4.46,4.09,1.5,2.59,305,0.64,42.4,61.24,0,0
O,21,2021,2,23,500,1.36,2.79,1.77,51.29,70,62.35,3.83,4.79,4.32,1.36,2.34,449,1.24,68.59,24.11,0,0
O,21,2021,2,23,600,1.16,2.38,1.49,55.37,66.46,61.1,3.92,4.53,4.16,0.77,1.76,502,0.26,39.86,66.15,0,0
O,21,2021,2,23,700,2.38,4.97,3.85,44.49,59.59,50.57,3.85,4.43,4.05,1.15,3.29,629,0.31,304.5,69.2,0.03,0
O,21,2021,2,23,800,5.24,6.67,5.86,41.16,46.87,43.73,3.9,4.3,4.05,1.67,3.58,749,0.89,284.9,55.32,18.25,0.85
O,21,2021,2,23,900,6.67,9.11,7.55,39.11,45.23,41.64,4.05,5.09,4.33,1.63,3.3,844,1.11,247.4,45.84,150.4,9.08
O,21,2021,2,23,1000,8.9,11.88,10.22,34.07,45.43,39.1,4.26,5.84,4.87,1.6,2.82,912,1.21,222.5,40.27,393.7,21.22
O,21,2021,2,23,1100,11.4,13.75,12.87,30.19,42.23,34.57,4.56,6.36,5.13,1.74,3.05,1001,0.61,213,65.2,510.6,46.14
O,21,2021,2,23,1200,13.48,16.5,14.63,28.22,36.58,31.15,4.66,6.1,5.18,2.12,4.14,1148,1,220,58.91,982,59.54
O,21,2021,2,23,1300,15.14,16.64,15.88,25.46,33.38,28.26,4.55,6.05,5.1,2.63,4.72,1245,1.62,239.8,50.11,1149,65.14
O,21,2021,2,23,1400,15.48,18.68,17.06,22.1,30.19,25.27,4.41,6.15,4.91,2.31,4.55,1345,0.51,235.7,71.47,1128,74.28
O,21,2021,2,23,1500,17.11,18.88,17.9,19.04,26.11,22.04,3.93,5.55,4.52,2.25,4.18,1428,1.13,233.8,57.1,1009,46.04
O,21,2021,2,23,1600,16.98,18.95,17.78,17.34,21.49,19.15,3.44,4.53,3.9,2.2,3.87,1557,0.62,258.8,68.67,794.2,53.33
O,21,2021,2,23,1700,16.5,17.69,16.99,17.88,22.13,19.75,3.45,4.45,3.82,1.97,3.94,1611,0.6,276.8,67.53,347,24.22
O,21,2021,2,23,1800,14.12,17.18,15.64,18.56,25.7,21.64,3.45,4.58,3.83,1.3,2.37,1726,0.63,273.1,58.01,70.41,5.6
O,21,2021,2,23,1900,11.81,14.12,13.13,24.14,32.47,27.23,3.89,4.49,4.1,0.88,2.74,1803,0.38,341.8,60.93,5.86,0.28
O,21,2021,2,23,2000,10.66,12.15,11.24,29.92,37.27,33.69,4.16,4.91,4.48,0.54,1.11,1901,0.38,13.99,43.64,0,0
O,21,2021,2,23,2100,9.1,11.48,10.14,33.39,42.5,38.48,4.42,5.11,4.76,0.42,1.24,2012,0.14,10.53,65.7,0,0
O,21,2021,2,23,2200,8.73,10.43,9.28,39.78,46.92,43.8,4.8,5.57,5.12,0.53,1.6,2120,0.25,14.61,58.76,0,0
O,21,2021,2,23,2300,7.95,9.51,8.7,43.26,51.76,47.89,5.14,5.74,5.38,0.38,1.09,2201,0.14,352.6,65.23,0,0
O,21,2021,2,23,2400,7.61,8.56,8.03,48.7,56.49,51.25,5.29,6.01,5.5,0.42,1.03,2336,0.18,38.66,61.89,0,0
O,21,2021,2,24,100,5.91,8.56,6.79,49.99,61.01,56.85,5.34,5.9,5.6,0.52,1.17,6,0.15,1.82,67.9,0,0
O,21,2021,2,24,200,5.37,6.53,5.81,55.71,62.1,58.86,5.34,5.66,5.43,0.36,1.08,105,0.2,6.46,54.47,0,0
O,21,2021,2,24,300,5.51,6.7,6,54.39,61.09,58.34,5.32,5.76,5.45,0.32,0.89,213,0.09,317,69.42,0,0
O,21,2021,2,24,400,4.69,5.58,5.07,60.51,66.33,63.62,5.47,5.79,5.57,0.3,0.84,316,0.08,337.6,70.09,0,0
O,21,2021,2,24,500,3.81,5.31,4.63,61.7,69.46,65.66,5.47,5.8,5.57,0.3,1.17,413,0.04,92.7,75.38,0,0
O,21,2021,2,24,600,2.82,3.81,3.24,68.78,77.01,72.77,5.5,5.79,5.61,0.29,0.53,540,0.03,336.8,77.31,0,0
O,21,2021,2,24,700,2.65,4.29,3.63,66.26,73.88,69.57,5.43,5.84,5.51,0.33,0.91,626,0.1,18.84,67.49,0.09,0
O,21,2021,2,24,800,2.72,4.15,3.46,65.1,73.54,69.45,5.3,5.53,5.43,0.31,0.83,754,0.02,22.79,78.01,19.23,0.87
O,21,2021,2,24,900,3.74,4.56,4.11,66.43,75.99,71.07,5.41,6.42,5.82,0.55,1.48,900,0.19,221.2,65.67,158.7,8.76
O,21,2021,2,24,1000,4.49,9.78,7.08,53.11,72.18,63.83,5.89,7.1,6.41,0.88,1.41,928,0.42,169.1,58.35,405.4,22.62
O,21,2021,2,24,1100,9.58,13.92,11.57,41.21,57.26,50.02,6.43,7.46,6.79,1.17,1.94,1051,0.61,205.7,56.01,542.9,43.59
O,21,2021,2,24,1200,14.33,18.13,16.39,22.98,42.22,31.78,4.52,7.26,5.87,1.99,4.48,1158,0.93,229.7,59.28,1001,57.82
O,21,2021,2,24,1300,17.05,19.22,18.06,21.21,28.01,23.7,4.54,5.78,4.91,2.5,4.24,1233,1.59,250.9,48.99,1142,66.63
O,21,2021,2,24,1400,18.27,20.51,19.17,21.83,24.95,23.2,4.68,5.75,5.15,1.99,3.41,1310,1.37,240.1,45.34,1110,72.85
O,21,2021,2,24,1500,18.27,20.79,19.63,20.13,26.11,22.37,4.58,5.65,5.11,1.77,3.14,1426,1.11,217.8,49.32,994,48.82
O,21,2021,2,24,1600,19.19,20.51,19.96,18.15,22.98,20.71,4.25,5.49,4.83,1.75,2.74,1516,1.17,227.2,46.71,777.9,52.38
O,21,2021,2,24,1700,18.81,19.9,19.14,18.09,23.66,19.83,4.02,5.16,4.39,2.18,4,1621,1.55,249.5,43.46,347.7,24.47
O,21,2021,2,24,1800,15.62,19.29,17.44,20.23,30.32,26.04,4.5,5.68,5.17,1.11,2,1720,0.6,176.4,54.74,80.4,5.7
O,21,2021,2,24,1900,13.1,15.55,14.46,27.67,36.17,30.92,4.74,5.53,5.08,0.84,1.58,1852,0.62,36.35,41,6.48,0.3
O,21,2021,2,24,2000,11.81,13.65,12.68,29.71,38.59,34.71,4.64,5.66,5.08,0.71,1.37,1923,0.39,19.48,54.38,0,0
O,21,2021,2,24,2100,11.34,13.11,12.15,32.64,39.92,36.1,4.78,5.58,5.11,0.73,1.61,2046,0.38,15.27,56.39,0,0
O,21,2021,2,24,2200,11.21,12.4,11.9,33.05,39.85,36.03,4.72,5.39,5.01,0.69,1.58,2123,0.31,32.17,59.67,0,0
O,21,2021,2,24,2300,10.12,12.64,11.43,32.64,44.81,38.87,4.74,5.69,5.24,0.87,2.2,2220,0.41,5.38,59.09,0,0
O,21,2021,2,24,2400,9.92,12.3,11.25,34.41,47.54,39.41,4.81,5.96,5.24,0.94,1.86,2348,0.5,18.28,55.47,0,0
O,21,2021,2,25,100,10.66,12.5,11.56,33.39,43.59,37.84,4.77,5.63,5.14,1.15,2.54,16,0.42,22.67,64.57,0,0
O,21,2021,2,25,200,11.34,12.77,12.23,32.64,40.39,35.47,4.76,5.57,5.04,1.13,4.19,149,0.39,18.41,65.52,0,0
O,21,2021,2,25,300,10.29,12.16,11.13,34.07,43.93,39.16,4.8,5.57,5.17,0.96,2.29,226,0.38,67.74,63.18,0,0
O,21,2021,2,25,400,9.03,10.46,9.84,39.78,48.28,44.26,5.02,5.63,5.37,1.08,2.01,324,0.37,32.98,65.54,0,0
O,21,2021,2,25,500,9.03,11.28,9.87,37.81,47.4,42.81,4.93,5.63,5.2,0.71,1.56,413,0.27,29.76,63.62,0,0
O,21,2021,2,25,600,9.71,11.34,10.61,36.52,44.68,41.24,4.9,5.69,5.27,0.65,2.09,516,0.26,19.72,62.55,0,0
O,21,2021,2,25,700,9.85,11.07,10.36,41.82,46.41,44.53,5.28,5.94,5.6,0.34,1.03,609,0.05,238.8,74.32,0.1,0
O,21,2021,2,25,800,9.3,11,9.98,39.51,52.77,47.15,5.18,6.59,5.77,0.37,1.16,719,0.08,91.3,71.35,26.41,1.4
O,21,2021,2,25,900,9.1,9.75,9.48,46.89,57.33,51.12,5.54,6.92,6.06,0.45,1.12,828,0.19,199.7,62.14,160.7,8.69
O,21,2021,2,25,1000,9.71,13.99,11.62,38.28,56.17,47.65,5.82,6.95,6.49,0.79,1.9,957,0.64,192.8,35.37,408.7,23.83
O,21,2021,2,25,1100,14.19,15.96,14.97,34.41,41.54,38.48,6.03,7.11,6.54,1.31,2.85,1037,0.1,201.2,77.97,528.3,40.31
O,21,2021,2,25,1200,15.24,19.63,17.17,32.77,41.41,37.22,6.63,8,7.28,1.57,3.42,1128,0.62,183.6,62.97,1010,56.88
O,21,2021,2,25,1300,18.27,20.45,19.28,28.35,37.53,32.33,6.33,8.33,7.23,1.94,3.02,1242,1.14,248.8,51.83,1142,66.9
O,21,2021,2,25,1400,19.12,21.13,20.33,20.06,31,24.82,4.91,7.23,5.91,1.74,2.7,1350,0.64,231.7,64.55,1130,72.57
O,21,2021,2,25,1500,20.24,22.62,21.62,17.95,24.95,20.62,4.6,5.92,5.32,1.59,2.83,1403,0.83,246.9,56.12,1020,52.5
O,21,2021,2,25,1600,19.7,21.53,20.75,16.49,21.83,18.94,3.94,5.33,4.64,1.47,3.03,1523,0.19,239.5,75.57,802,52.9
O,21,2021,2,25,1700,18.75,20.99,19.74,15.98,20.94,17.56,3.53,5.01,4.05,1.5,3.19,1646,0.51,240.6,65.7,346.3,23.5
O,21,2021,2,25,1800,16.78,19.94,18.23,16.22,26.38,20.45,3.72,5.06,4.25,1.12,1.98,1745,0.46,231.1,62.35,83.8,5.49
O,21,2021,2,25,1900,15.35,16.74,15.93,24.61,31.01,27.38,4.5,5.51,4.95,0.86,2.28,1816,0.52,335.3,50.87,6.5,0.31
O,21,2021,2,25,2000,13.38,15.55,14.26,25.77,34.23,30.53,4.55,5.44,4.95,0.51,1.17,1903,0.2,347.4,62.67,0,0
O,21,2021,2,25,2100,12.16,13.38,12.6,31.07,37.4,34.36,4.75,5.34,5.01,0.3,0.87,2001,0.1,353,66.4,0,0
O,21,2021,2,25,2200,10.8,12.23,11.48,36.65,44,40.45,5.16,5.7,5.47,0.28,0.28,2101,0.15,4.42,56.14,0,0
O,21,2021,2,25,2300,10.29,10.77,10.52,43.73,48.62,45.33,5.58,6.2,5.76,0.28,0.28,2201,0.06,316.3,71.58,0,0
O,21,2021,2,25,2400,10.32,10.9,10.56,44.27,50.9,47.27,5.69,6.38,6.02,0.28,0.28,2301,0.22,285.3,39.13,0,0
O,21,2021,2,26,100,10.26,11.01,10.55,44.51,49.78,47.32,5.81,6.27,6.02,0.28,0.28,1,0.18,31.13,48.68,0,0
O,21,2021,2,26,200,9.71,10.67,10.26,46.31,52.57,48.85,5.9,6.39,6.1,0.28,0.48,140,0.13,356,60.54,0,0
O,21,2021,2,26,300,9.24,10.53,9.77,48.08,54.88,51.67,5.97,6.49,6.24,0.59,1.12,248,0.35,341.4,51.85,0,0
O,21,2021,2,26,400,8.59,10.39,9.41,47.94,71.13,58.67,5.93,7.96,6.9,0.79,2.34,311,0.33,359.1,61.95,0,0
O,21,2021,2,26,500,8.52,9.37,8.83,53.86,69.03,62.64,6.31,7.69,7.1,0.31,0.89,459,0.09,328.1,67.84,0,0
O,21,2021,2,26,600,8.63,9,8.81,56.52,66.21,60.93,6.48,7.41,6.9,0.35,1.01,528,0.1,3.86,68.64,0,0
O,21,2021,2,26,700,7.61,8.63,7.99,66.65,81.8,75.09,7.46,8.56,8.03,0.3,0.69,700,0.14,272.5,59.2,0,0.01
O,21,2021,2,26,800,7.27,9.17,8.06,62.03,87.3,75.01,7.17,8.9,8.06,0.59,1.45,732,0.06,108,76.54,9.52,0.58
O,21,2021,2,26,900,6.66,7.27,6.8,87.9,96.7,93.9,8.92,9.5,9.28,0.4,1.17,858,0.35,22.91,28.24,27.47,1.56
O,21,2021,2,26,1000,6.38,7.07,6.68,88.1,96.9,94.8,8.76,9.53,9.29,0.72,1.38,901,0.42,13.84,52.5,35.92,1.93
O,21,2021,2,26,1100,6.79,7.06,6.95,93.5,99.8,98.1,9.32,10.03,9.79,0.53,1.21,1037,0.4,16.38,40.68,38.24,1.95
O,21,2021,2,26,1200,6.66,7.34,6.92,98.8,100,99.7,9.7,10.25,9.92,0.46,1.37,1109,0.11,31.88,71.29,88.5,4.84
O,21,2021,2,26,1300,6.72,7.34,6.98,100,100,100,9.82,10.25,10,0.48,1.15,1300,0.35,234.5,42.28,69.19,3.92
O,21,2021,2,26,1400,6.59,8.05,7.02,100,100,100,9.73,10.76,10.03,0.6,1.82,1400,0.16,299.1,69.46,113.1,6.57
O,21,2021,2,26,1500,8.08,8.9,8.73,96.9,100,99.4,10.78,11.4,11.2,1.76,3.37,1444,1.18,210.4,46.42,74.63,4.23
O,21,2021,2,26,1600,7.81,8.69,8.15,96.2,100,99,10.58,11.02,10.72,1.34,3.03,1506,0.6,199.1,60.09,42.87,2.32
O,21,2021,2,26,1700,7.33,7.94,7.66,96.5,100,99.3,9.98,10.68,10.4,1.07,2.2,1644,0.62,165.8,52.77,62.36,3.65
O,21,2021,2,26,1800,7.06,7.61,7.27,96.4,100,98.8,9.94,10.41,10.08,1.42,2.34,1725,0.37,109.7,69.5,19.34,1.18
O,21,2021,2,26,1900,6.83,7.13,6.98,98.5,100,99.8,9.81,10.13,9.98,1.09,2.12,1830,0.24,134.4,71.51,1.59,0.14
O,21,2021,2,26,2000,6.79,7,6.89,99.1,100,100,9.89,10.03,9.95,0.68,1.7,1911,0.57,50.41,33.02,0,0.05
O,21,2021,2,26,2100,6.62,7.07,6.86,100,100,100,9.78,10.08,9.94,1,2.57,2056,0.41,94.1,62.02,0.02,0.04
O,21,2021,2,26,2200,6.96,7.13,7.04,98.6,100,99.9,9.96,10.08,10.03,1.36,2.71,2145,0.82,151.6,50.93,0,0.04
O,21,2021,2,26,2300,7,7.34,7.25,99.6,100,100,10.03,10.27,10.2,1.95,3.5,2247,1.14,131.2,52.23,0.02,0
O,21,2021,2,26,2400,7,7.27,7.13,99.6,100,100,10.03,10.22,10.12,1.84,3.33,2329,1.17,139.8,48.91,0,0
O,21,2021,2,27,100,6.86,7.07,6.95,100,100,100,9.94,10.08,10,1.76,3.41,8,1.02,117.9,52.44,0,0
O,21,2021,2,27,200,6.99,7.27,7.11,100,100,100,10.03,10.22,10.11,1.11,2.12,148,0.62,54.24,54.19,0,0
O,21,2021,2,27,300,6.99,10.87,7.71,100,100,100,10.03,13.04,10.57,1.47,4.59,250,0.75,16.83,56.62,0,0
O,21,2021,2,27,400,6.65,10.46,7.7,96.2,100,99.9,9.8,12.69,10.51,1.88,3.67,324,1.14,45.74,50.88,0,0
O,21,2021,2,27,500,6.45,6.86,6.67,100,100,100,9.66,9.94,9.81,1.55,2.95,409,1.23,35.19,36.7,0,0.07
O,21,2021,2,27,600,6.62,7.61,7,100,100,100,9.78,10.47,10.04,1.22,2.28,545,0.76,23.54,49.42,0,0.07
O,21,2021,2,27,700,7.61,8.49,8.08,100,100,100,10.46,11.11,10.81,1.3,3.31,639,0.59,6.35,59.62,0.04,0.07
O,21,2021,2,27,800,8.42,10.39,9.33,100,100,100,11.06,12.6,11.75,1.29,2.89,707,0.71,28.32,54.24,11.21,0.74
O,21,2021,2,27,900,9.98,11.82,11.03,100,100,100,12.26,13.85,13.15,1.31,3.18,836,0.62,24.59,58.57,106,7.05
O,21,2021,2,27,1000,11.41,14.8,13.24,93.1,100,98.5,13.48,16.34,14.99,1.12,2.59,956,0.42,353.8,64,250.6,16.11
O,21,2021,2,27,1100,14.4,17.22,15.88,73.33,96.8,87.2,13.93,17.07,15.69,1.11,4.42,1037,0.48,54.7,61.17,471,29.18
O,21,2021,2,27,1200,16.84,18.47,17.75,66.77,88.9,76.65,13.83,17.42,15.55,1.12,2.59,1137,0.36,75.36,66.89,566.6,34.14
O,21,2021,2,27,1300,18.2,19.36,18.69,63.1,77.17,68.1,13.47,16.45,14.67,1.48,3.13,1242,0.54,215.9,64.5,528.9,32.36
O,21,2021,2,27,1400,18.2,20.99,19.32,58,76.42,66.98,13.47,16.88,14.99,1.5,3.03,1349,0.64,263.2,61.15,534,32.5
O,21,2021,2,27,1500,19.36,20.58,19.74,58.95,71.66,63.59,13.74,16.36,14.62,1.34,3.82,1446,0.68,219,56.92,430.9,24.65
O,21,2021,2,27,1600,19.6,20.85,20.33,56.84,65.88,61.72,13.83,15.83,14.72,1.76,2.94,1600,0.97,198.5,54.27,548.4,33.58
O,21,2021,2,27,1700,17.73,19.36,18.56,63.03,76.63,70.82,14.15,15.76,15.12,1.08,2.21,1602,0.73,191.1,45.96,132.1,7.66
O,21,2021,2,27,1800,16.37,17.96,17.23,74.59,83.4,79.12,15.04,16.02,15.54,0.94,1.73,1756,0.55,151,51.99,63.4,3.8
O,21,2021,2,27,1900,14.94,16.4,15.72,81.6,87,84.1,14.69,15.36,15.01,1.09,2.13,1833,0.61,119.2,53.59,7.3,0.46
O,21,2021,2,27,2000,13.71,14.87,14.34,86.9,91.8,89.3,14.39,14.73,14.58,0.94,1.73,1937,0.69,55.73,41.37,0,0
O,21,2021,2,27,2100,12.56,13.65,13,92.3,97.2,95,14.05,14.42,14.22,0.33,0.69,2005,0.22,38.32,46.96,0,0.01
O,21,2021,2,27,2200,12.15,13.72,12.84,89.6,98.4,95.2,13.81,14.24,14.09,0.73,1.8,2157,0.19,49.71,70,0,0
O,21,2021,2,27,2300,13.72,14.94,14.34,86.2,90.5,87.9,14.14,14.64,14.35,0.97,1.78,2251,0.62,78.17,48.54,0,0
O,21,2021,2,27,2400,14.33,15.08,14.73,85.9,90.2,87.7,14.58,14.81,14.69,1.14,2.17,2315,0.79,85.3,45.07,0,0
O,21,2021,2,28,100,13.92,14.74,14.18,88,92.4,91.1,14.62,14.86,14.73,1.01,1.7,24,0.86,42.26,31.06,0,0
O,21,2021,2,28,200,14.05,14.33,14.2,91.7,93.9,92.7,14.86,15.13,15,0.99,1.61,200,0.82,47.39,32.85,0,0
O,21,2021,2,28,300,14.19,16.5,15.27,87.1,93.6,91.2,15.13,16.49,15.81,1.86,4.22,251,0.31,143.7,74.06,0,0
O,21,2021,2,28,400,16.16,16.91,16.56,84.4,88.7,86.3,15.84,16.38,16.25,2.81,4.67,341,1.07,189.8,63.76,0,0
O,21,2021,2,28,500,15.35,16.54,16.04,83.5,90,86.6,15.54,16.08,15.77,2.01,5.24,431,0.54,196.9,69.28,0,0.01
O,21,2021,2,28,600,14.05,15.41,14.63,87.9,95,92.5,15.16,15.74,15.38,1.24,2.63,510,0.72,54.32,52.47,0,0.01
O,21,2021,2,28,700,13.65,14.05,13.83,94.7,96.1,95.3,14.95,15.23,15.07,1.12,2.2,624,0.77,40.71,44.83,0.12,0.02
O,21,2021,2,28,800,13.58,13.99,13.79,93,95.9,94.8,14.77,15.12,14.94,1.44,2.48,740,1.03,58.43,43.22,43.61,2.76
O,21,2021,2,28,900,13.99,16.64,15.18,74.11,93.6,86.2,13.94,15.78,14.84,1.64,4.1,829,0.56,53.04,65.84,176.2,10.5
O,21,2021,2,28,1000,15.89,17.93,16.88,74.72,85.6,80.9,15.01,16.07,15.54,1.42,3.14,902,0.23,145.3,74.27,379.3,21.24
O,21,2021,2,28,1100,17.73,18.88,18.29,68.33,75,71.72,14.33,15.98,15.07,2.37,6.17,1100,0.92,224.5,63.41,424.1,24.89
O,21,2021,2,28,1200,17.86,19.36,18.12,67.24,72.96,69.9,14.04,15.3,14.52,2.9,5.02,1101,1.52,219.1,55.87,346.3,20.37
O,21,2021,2,28,1300,19.63,21.6,20.43,55.96,67.45,60.53,13.75,15.71,14.52,2.57,5.41,1259,1.32,209.8,56.6,797.4,47.35
O,21,2021,2,28,1400,19.09,21.33,19.64,56.37,66.09,61.91,13.38,14.97,14.14,2.95,5.4,1323,1.82,221.6,50.16,342.4,19.99
O,21,2021,2,28,1500,18.41,19.36,18.72,63.03,69.28,66.73,13.98,14.82,14.4,2.94,5.23,1404,1.47,220.4,57.28,206.2,11.48
O,21,2021,2,28,1600,17.35,18.68,17.82,65.88,77.78,74.24,14.18,15.53,15.13,1.28,2.24,1549,0.34,160.1,69.45,100.9,5.55
O,21,2021,2,28,1700,17.66,17.93,17.8,73.33,77.17,75.07,14.93,15.66,15.29,1.19,2.61,1630,0.5,145.6,61.64,91.2,5.26
O,21,2021,2,28,1800,17.86,18.27,18.01,72.89,78.06,75.25,15.2,16.03,15.53,1.16,2.66,1746,0.53,127.7,59.7,31.32,1.87
O,21,2021,2,28,1900,17.8,18.27,18.01,72.48,76.36,74.65,15.18,15.62,15.41,1.41,2.79,1809,0.5,125.7,64.98,3.06,0.19
O,21,2021,2,28,2000,17.46,18.07,17.83,74.73,78.81,76.54,15.45,15.84,15.62,1.48,3.71,1929,0.63,68.23,61.27,0,0.02
O,21,2021,2,28,2100,17.46,18.27,17.94,73.91,78.87,76.1,15.33,15.8,15.64,1.54,3.03,2037,0.35,137.9,71.17,0,0.01
O,21,2021,2,28,2200,17.73,18.07,17.93,74.46,77.04,75.75,15.33,15.74,15.56,1.27,2.79,2129,0.53,91.9,61.75,0,0.01
O,21,2021,2,28,2300,17.32,18.17,17.75,75,80.2,77.7,15.58,15.99,15.78,1.16,3.11,2202,0.58,95.1,57.18,0,0
O,21,2021,2,28,2400,17.25,18.27,17.73,73.91,80.4,77.72,15.38,16.06,15.76,1.85,3.71,2309,0.64,156.2,65.5,0,0
O,21,2021,3,1,100,17.93,18.68,18.39,71.4,76.29,73.06,15.19,15.74,15.44,2.4,5.06,38,1.39,261.8,52.39,0,0
O,21,2021,3,1,200,17.66,18.41,18,73.06,78.26,75.68,15.39,15.87,15.61,1.83,4.99,149,0.6,227,66.39,0,0
O,21,2021,3,1,300,16.64,18.37,18,73.71,88.6,76.71,15.38,16.77,15.81,2.56,4.66,254,1.46,211,53.07,0,0
O,21,2021,3,1,400,15.76,17.32,16.44,76.9,93.3,86.5,15.2,16.91,16.15,1.75,3.19,354,0.15,278.5,77.39,0,0
O,21,2021,3,1,500,13.85,16.98,15.62,80.8,97.8,90.9,14.76,16.52,16.1,1.92,3.71,405,0.88,295,59.81,0,0.1
O,21,2021,3,1,600,12.46,13.71,12.89,95.1,100,99,14.48,15.02,14.7,0.95,2.77,514,0.18,181,72.8,0,0.07
O,21,2021,3,1,700,11.74,12.56,12.06,96.8,100,99.6,13.52,14.58,14.03,0.81,1.85,639,0.28,251.7,65.67,0.06,0.07
O,21,2021,3,1,800,10.8,11.68,11.26,91.5,100,98.5,11.95,13.76,13.15,1.85,4.48,759,1.32,258.8,43.29,19.78,1.32
O,21,2021,3,1,900,10.19,11,10.47,90.6,100,98.6,11.89,12.71,12.48,0.99,2.44,804,0.42,105,61.59,84.3,5.39
O,21,2021,3,1,1000,10.32,11.14,10.66,86.7,99.6,97.6,11.22,13.1,12.52,0.79,1.92,1000,0.44,84.9,53.82,176.3,11.28
O,21,2021,3,1,1100,10.87,12.42,11.5,81.9,97.2,91.4,11.4,13.15,12.38,0.88,1.97,1001,0.61,170.5,44.7,281,17.64
