site,cs,yr,month,day,hour,tmin_open,tmax_open,tavg_open,rhmin_open,rhmax_open,rhavg_open,min_vp_open,max_vp_open,avg_vp_open,mean_wind,max_wind_speed,max_wind_time,mean_wind_vector,mean_wind_dir,std_dev_wind_dir,par,totalsolar
,21,2023,4,20,300,13.27,14.97,13.96,48.5,55.82,52.48,8.1,8.73,8.35,0.48,0.99,0,0.21,34.09,60.64,0,0.02
,21,2023,4,20,400,12.99,13.54,13.22,53.2,57.45,54.73,8.15,8.59,8.31,0.51,1.15,0,0.21,40.87,62.01,0,0.01
,21,2023,4,20,500,12.11,12.99,12.45,54.97,59.46,57.56,8.2,8.52,8.31,0.4,0.81,0,0.18,345.9,59.93,0,0.02
,21,2023,4,20,600,12.04,12.79,12.3,54.22,59.39,57.55,7.97,8.6,8.22,0.43,0.84,0,0.21,10.01,57.41,0.68,0.04
,21,2023,4,20,700,10.99,12.52,11.96,55.71,68.37,60.33,8.04,9.06,8.42,0.37,0.79,0,0.1,28.31,69.69,25.98,1.06
,21,2023,4,20,800,10.88,12.48,11.63,61.73,69.25,65.56,8.42,9.76,8.97,0.36,0.76,0,0.09,42.53,69.92,75.37,3.29
,21,2023,4,20,900,12.38,15.71,13.98,57.48,68.2,62.92,9.55,10.67,10.02,0.48,1.08,0,0.22,171.4,59.55,209.8,10.81
,21,2023,4,20,1000,15.71,21.49,18.53,30.68,57.69,46.28,7.6,10.88,9.75,0.75,1.36,0,0.41,130.7,54.06,231.2,16.87
,21,2023,4,20,1100,21.76,23.42,22.68,24.69,36.93,28.5,6.75,9.64,7.84,1.51,4.18,0,0.79,207.1,55.97,1089,54.2
,21,2023,4,20,1200,22.98,25.09,23.8,22.45,28.29,25.68,6.86,8.32,7.57,1.69,3.02,0,1.09,224.6,48.17,1634,87.3
,21,2023,4,20,1300,23.7,25.37,24.68,18.03,24.96,22.46,5.84,7.75,6.97,1.75,3.2,0,0.95,227.3,54.76,1680,90.5
,21,2023,4,20,1400,24.76,25.99,25.46,15.68,22.99,19.41,5.12,7.52,6.32,1.77,2.93,0,1,211.1,53.29,1577,84.6
,21,2023,4,20,1500,24.63,25.92,25.37,16.87,22.45,19.2,5.25,7.39,6.22,1.58,3.4,0,0.87,204.5,54.35,1407,75.14
,21,2023,4,20,1600,24.56,26.12,25.43,17.14,23.95,20.2,5.64,7.58,6.56,1.43,2.37,0,0.74,184.9,56.3,1245,66.2
,21,2023,4,20,1700,23.33,25.03,24.26,19.18,28.91,23.42,5.94,8.35,7.08,1.55,3.13,0,0.79,225.3,56.92,293.5,17.42
,21,2023,4,20,1800,21.77,23.33,22.53,26.12,34.01,29.71,7.49,9.04,8.1,1.31,2.48,0,0.67,223.9,56.69,198.6,9.39
,21,2023,4,20,1900,20.2,21.7,20.89,30,37.07,33.04,7.62,8.77,8.16,1.14,2.94,0,0.53,245.3,59.4,31.45,1.43
,21,2023,4,20,2000,19.11,20.37,19.58,33.74,39.18,36.71,8.05,8.73,8.35,0.51,1.2,0,0.31,28.58,51.16,1.41,0.03
,21,2023,4,20,2100,17.82,19.08,18.39,38.94,45.78,42.53,8.53,9.42,8.98,0.56,1.09,0,0.39,29.48,43.95,0,-0.04
,21,2023,4,20,2200,17.62,18.16,17.83,44.15,47.89,46.21,9.16,9.7,9.43,0.64,1.16,0,0.48,10.55,41.07,0,-0.05
,21,2023,4,20,2300,17.62,18.3,17.94,45.2,47.35,46.41,9.39,9.77,9.54,0.56,1.17,0,0.24,38.87,61.32,0,-0.05
,21,2023,4,20,2400,17.41,17.93,17.63,46.05,50.27,47.95,9.35,10.2,9.66,0.84,2.16,0,0.46,273.5,54.61,0,-0.05
,21,2023,4,21,100,16.32,17.69,16.99,49.83,55.03,52.28,9.99,10.32,10.11,0.56,1.19,0,0.37,357.4,46.88,0,-0.02
,21,2023,4,21,200,14.76,16.49,15.89,54.42,62.65,57.38,10.12,10.79,10.35,0.66,1.32,0,0.45,16.09,46.29,0,0.02
,21,2023,4,21,300,14.22,16.26,15.09,56.67,66.05,61.56,10.19,10.77,10.54,0.58,1.28,0,0.21,30.27,64.63,0,0.01
,21,2023,4,21,400,14.42,15.75,15.16,54.97,63.81,58.4,9.78,10.6,10.05,0.59,1.53,0,0.45,6.92,40.57,0,0.02
,21,2023,4,21,500,14.69,15.44,14.99,56.39,61.43,58.39,9.82,10.4,9.95,0.49,0.95,0,0.38,5.13,39.44,0,0.01
,21,2023,4,21,600,13.67,15.2,14.66,56.94,67.14,60.63,9.79,10.61,10.1,0.44,0.77,0,0.28,7,48.13,0.96,0.06
,21,2023,4,21,700,12.62,13.61,13.12,66.05,70.82,68.18,10.06,10.48,10.28,0.37,0.77,0,0.25,32.04,45.62,25.32,1.04
,21,2023,4,21,800,13.47,14.76,14.1,62.72,68.71,65.93,10.31,11.28,10.6,0.36,0.75,0,0.22,21.88,50.01,84.6,4.15
,21,2023,4,21,900,14.83,17.89,16.38,49.46,62.72,57.57,9.83,11.8,10.7,0.69,1.76,0,0.28,72.81,62.17,217.8,10.56
,21,2023,4,21,1000,17.96,19.99,19.22,40.06,53.81,45.1,9.28,11.13,10.02,1.19,2.18,0,0.64,156.3,54.79,227.1,18.16
,21,2023,4,21,1100,19.85,21.49,20.77,35.37,44.75,38.99,8.98,10.37,9.55,1.65,3.24,0,0.55,149,66.27,1189,57.83
,21,2023,4,21,1200,21.49,23.05,22.07,31.36,37.82,34.46,8.57,10.08,9.15,1.81,3.41,0,0.72,210.1,62.75,1470,77.38
,21,2023,4,21,1300,21.63,23.02,22.26,31.97,37.21,34.46,8.49,10.1,9.26,1.64,3.6,0,0.51,177,67.44,1307,69.6
,21,2023,4,21,1400,22.04,24.08,22.92,29.66,35.75,32.23,8.56,9.67,9,1.59,3.6,0,0.84,184.8,55.6,1541,81.9
,21,2023,4,21,1500,22.14,23.74,22.84,30.27,35.88,32.88,8.58,9.83,9.14,1.52,2.56,0,0.84,202.1,54.34,1222,64.41
,21,2023,4,21,1600,21.09,23.13,22.05,31.97,39.25,36.44,9.01,10.12,9.65,1.34,2.37,0,0.69,209.6,56.33,703,37.69
,21,2023,4,21,1700,19.93,21.87,20.82,38.43,44.28,41.4,9.59,10.7,10.18,1.32,2.1,0,0.58,193.6,60.72,297.5,16.35
,21,2023,4,21,1800,18.97,19.89,19.38,43.87,51.15,47.37,10.1,11.22,10.65,1.14,2.78,0,0.46,180.4,62.39,124.6,6.56
,21,2023,4,21,1900,18.02,18.98,18.52,49.72,54.83,52.01,10.75,11.45,11.08,0.98,2.92,0,0.22,184.5,71.19,32.13,1.7
,21,2023,4,21,2000,17.55,18.02,17.73,54.15,58.16,56.73,11.17,11.75,11.5,0.92,1.88,0,0.19,195.5,72.28,0.63,-0.01
,21,2023,4,21,2100,16.97,17.68,17.36,56.94,60.51,58.5,11.08,11.99,11.59,1.13,2.45,0,0.42,221.2,64.29,0,-0.04
,21,2023,4,21,2200,16.8,17.14,16.97,56.6,59.73,58.04,10.96,11.52,11.22,1.04,2.82,0,0.22,163.2,71.91,0,-0.03
,21,2023,4,21,2300,16.53,16.97,16.77,57.55,61.77,59.77,11.1,11.75,11.41,1.26,2.26,0,0.53,221.6,61.75,0,-0.05
,21,2023,4,21,2400,16.32,16.8,16.48,57.48,62.65,60.41,10.94,11.7,11.32,1.04,2.32,0,0.57,227.2,54.64,0,-0.05
,21,2023,4,22,100,15.92,16.46,16.21,57.58,61.94,59.48,10.54,11.44,10.95,1,2.38,0,0.56,239.4,53.62,0,-0.03
,21,2023,4,22,200,12.45,16.12,14.8,58.16,92.9,72.28,10.6,13.77,12,0.95,2.08,0,0.28,270.5,67.99,0,0.03
,21,2023,4,22,300,11.5,12.58,11.96,91,96.1,94.5,12.87,13.58,13.22,0.8,1.72,0,0.44,1.43,54.07,0,0.03
,21,2023,4,22,400,10.82,11.77,11.34,95.5,96.9,96.3,12.46,13.37,12.92,0.87,1.9,0,0.32,359.4,64.43,0,0.03
,21,2023,4,22,500,10.61,11.09,10.8,94.5,96.9,96.2,12.19,12.77,12.45,0.44,1.56,0,0.22,344.4,57.92,0,0.02
,21,2023,4,22,600,10.82,11.05,10.93,96.8,97.2,97,12.57,12.8,12.66,0.41,1.19,0,0.11,16.55,69.3,0.08,0.03
,21,2023,4,22,700,10.48,11.16,10.75,96.9,97.5,97.2,12.28,12.92,12.54,0.58,2.06,0,0.21,337.3,64.73,28.79,1.56
,21,2023,4,22,800,10.82,11.5,11.03,97.3,97.6,97.4,12.61,13.23,12.81,0.41,1.25,0,0.06,291.9,74.83,82.3,4.44
,21,2023,4,22,900,10.68,12.04,11.46,96.7,97.8,97.4,12.41,13.74,13.17,0.59,1.48,0,0.18,113.7,67.87,122.3,6.72
,21,2023,4,22,1000,10.41,12.24,10.94,96.6,97.5,97.1,12.19,13.88,12.7,0.62,1.88,0,0.28,208.8,60.18,170.2,10
,21,2023,4,22,1100,11.67,13.47,12.31,59.52,97.6,84.7,9.15,14.02,12.08,0.91,1.84,0,0.21,169.2,70.87,808,44.57
,21,2023,4,22,1200,13.19,14.45,13.88,41.22,78.77,58.97,6.44,12.31,9.34,1.68,2.88,0,1.01,207,51.07,1740,92.7
,21,2023,4,22,1300,13.66,15.84,14.78,32.99,62.06,46.86,5.66,10.5,7.86,1.59,2.74,0,0.86,203.5,55.11,1645,86.8
,21,2023,4,22,1400,14.24,16.18,14.99,29.31,50.2,36.94,4.9,8.64,6.29,1.6,2.94,0,0.71,207.2,60.61,1466,79.86
,21,2023,4,22,1500,14.51,16.38,15.24,27.95,44.89,34.86,5.07,7.63,6.03,1.68,4.22,0,0.84,212.3,57.15,1520,80.4
,21,2023,4,22,1600,13.46,15.57,14.62,29.59,40.81,33.3,4.77,6.68,5.54,1.62,3.05,0,0.36,207.6,71.37,860,46.57
,21,2023,4,22,1700,12.52,13.39,12.92,32.17,49.59,39.8,4.82,7.35,5.92,1.18,3.13,0,0.55,208,59.18,158,8.53
,21,2023,4,22,1800,11.97,12.45,12.19,36.05,56.19,47.15,5.11,7.97,6.69,1.1,2.5,0,0.35,191.2,67.04,114.5,6.37
,21,2023,4,22,1900,10.48,12.11,11.25,35.1,54.83,45.6,4.75,7.41,6.08,0.85,2.96,0,0.13,231.1,74.39,30.92,1.53
,21,2023,4,22,2000,9.32,10.54,9.9,40.68,53.4,45.58,5.07,6.27,5.55,0.39,0.88,0,0.27,355.4,44.42,1.53,0.08
,21,2023,4,22,2100,8.2,9.39,8.6,49.05,66.87,59.18,5.65,7.42,6.6,0.34,0.72,0,0.27,333.6,36.79,0,0.01
,21,2023,4,22,2200,8.1,8.81,8.45,50.14,67.18,56.9,5.59,7.38,6.29,0.37,0.56,0,0.31,358.9,33.37,0,0
,21,2023,4,22,2300,6.94,8.23,7.45,59.52,73.27,66.79,6.15,7.69,6.9,0.32,0.67,0,0.17,347.6,54.59,0,0.01
,21,2023,4,22,2400,6.46,7.08,6.63,65.31,75.71,70.87,6.3,7.39,6.92,0.28,0.32,0,0.2,356.6,44.89,0,0
,21,2023,4,23,100,6.12,6.6,6.39,62.93,75.58,69.68,6.07,7.29,6.69,0.33,0.73,0,0.19,354.7,53.44,0,0
,21,2023,4,23,200,5.31,6.33,5.82,67.07,76.12,72.53,6.26,7.07,6.69,0.31,0.53,0,0.19,10.84,50.9,0,0
,21,2023,4,23,300,4.9,5.37,5.1,71.16,80.6,75.95,6.25,7.02,6.67,0.29,0.63,0,0.23,340.1,37.19,0.05,0
,21,2023,4,23,400,4.56,5.17,4.75,71.67,82,78.38,6.32,7.11,6.72,0.28,0.31,0,0.17,354.3,50.02,0.13,-0.01
,21,2023,4,23,500,3.54,4.83,4.25,77.15,83.7,80.8,6.46,7.03,6.68,0.28,0.37,0,0.14,38.7,57.03,0.08,0
,21,2023,4,23,600,2.97,3.61,3.25,82.7,88.1,86,6.51,6.81,6.64,0.3,0.47,0,0.19,321.4,47.9,1.31,0.05
,21,2023,4,23,700,3.41,4.16,3.82,83.2,88.1,86.2,6.63,7.19,6.93,0.34,0.63,0,0.12,3.18,64.85,25.76,1.15
,21,2023,4,23,800,3.88,5.31,4.33,76.81,87.8,85,6.76,7.3,7.07,0.35,0.76,0,0.07,42.61,72.12,64.88,4.07
,21,2023,4,23,900,5.38,9.18,7.19,67.28,79.12,76.45,6.95,8.71,7.77,0.46,0.96,0,0.23,153.7,56.6,248.1,9.3
,21,2023,4,23,1000,9.25,11.87,10.83,45.1,69.35,56.35,6.17,8.72,7.29,0.96,1.77,0,0.55,202.3,53.11,154.3,17.06
,21,2023,4,23,1100,11.7,14.62,13.17,38.46,51.63,44.49,6.07,7.61,6.73,1.15,2.08,0,0.48,194.4,61.76,1176,63
,21,2023,4,23,1200,12.37,14.75,12.96,37.75,55.84,43.4,5.63,8.11,6.47,0.85,2,0,0.37,188.2,61.07,314.7,16.52
,21,2023,4,23,1300,12.51,13.6,12.92,41.22,50.81,45.46,5.97,7.5,6.77,1.11,2.57,0,0.42,197.2,63.73,518.9,26.92
,21,2023,4,23,1400,13.6,14.62,14,37.31,45.71,41.05,6.01,7.31,6.56,1.57,2.84,0,0.69,214.7,60.77,1150,61.57
,21,2023,4,23,1500,14,15.94,15,35.81,43.6,38.9,6.15,7.57,6.63,1.6,2.86,0,0.42,204.4,69.56,1310,68.76
,21,2023,4,23,1600,12.98,14.82,13.96,36.93,46.32,40.68,6.08,7.4,6.48,1.53,2.72,0,0.23,173.9,74.62,705.5,37.22
,21,2023,4,23,1700,12.44,13.94,12.85,40.95,49.32,44.14,6.05,7.2,6.54,1.14,2.34,0,0.2,242.3,73.38,264.3,13.97
,21,2023,4,23,1800,11.43,12.58,11.93,40,47.01,42.75,5.42,6.54,5.97,1.29,2.88,0,0.1,7.13,77.89,148,7.86
,21,2023,4,23,1900,10.82,11.5,11.17,37.96,45.85,41.19,4.94,6.16,5.47,1.25,2.46,0,0.4,336.9,66.76,41.09,2.23
,21,2023,4,23,2000,8.84,10.82,9.91,37.35,45.03,40.76,4.57,5.39,4.97,0.84,1.88,0,0.36,33.34,60.93,1.42,0.12
,21,2023,4,23,2100,7.82,8.84,8.24,27.89,48.84,39.44,3,5.39,4.31,0.56,0.91,0,0.38,25.8,45.47,0,0.02
,21,2023,4,23,2200,6.87,7.96,7.4,24.56,37.07,29.94,2.57,3.91,3.08,0.49,0.93,0,0.38,17.58,37.78,0,0.01
,21,2023,4,23,2300,6.33,6.94,6.66,27.01,41.09,31.19,2.66,3.96,3.05,0.47,0.87,0,0.16,322.6,65.95,0,0.01
,21,2023,4,23,2400,6.33,7.08,6.64,35.17,52.31,41.15,3.39,5.08,4.02,0.73,1.44,0,0.55,228.8,40.82,0,0.01
,21,2023,4,24,100,5.65,6.7,6.04,42.59,55.27,50.3,4.06,5.23,4.71,0.44,1.28,0,0.11,282.1,70.01,0,0.01
,21,2023,4,24,200,4.49,5.61,4.91,53.2,66.43,60.12,4.79,5.62,5.2,0.35,0.68,0,0.14,55.8,62.99,0,0.01
,21,2023,4,24,300,4.59,4.93,4.68,56.6,66.94,62.52,4.84,5.69,5.33,0.41,0.87,0,0.16,42.62,62.95,0,0.01
,21,2023,4,24,400,4.63,4.83,4.74,61.29,68.57,64.52,5.26,5.88,5.52,0.33,0.73,0,0.09,41.64,69.05,0.03,0.01
,21,2023,4,24,500,4.29,4.69,4.46,63.13,69.63,65.9,5.29,5.89,5.53,0.32,0.76,0,0.24,39.53,42.29,0,0
,21,2023,4,24,600,3.3,4.32,3.93,66.67,72.69,69.1,5.33,5.97,5.59,0.54,1.48,0,0.29,284.3,55.14,1.42,0.07
,21,2023,4,24,700,3.07,3.41,3.18,68.37,75.45,71.2,5.27,5.78,5.46,0.38,0.83,0,0.24,355.3,49.28,24.86,1.05
,21,2023,4,24,800,3.34,5.11,4.13,61.77,72.59,67.72,5.16,6.2,5.56,0.56,1.31,0,0.2,144.5,64.92,59.3,3.5
