site,cs,yr,month,day,hour,tmin_open,tmax_open,tavg_open,rhmin_open,rhmax_open,rhavg_open,min_vp_open,max_vp_open,avg_vp_open,mean_wind,max_wind_speed,max_wind_time,mean_wind_vector,mean_wind_dir,std_dev_wind_dir,par,totalsolar
O,28,2021,1,2,2400,7.45,7.99,7.73,84.3,91.2,88.3,8.79,9.59,9.29,1,2.13,2337,0.1,12.94,76.95,0,0
O,28,2021,1,3,100,7.24,7.99,7.67,77.91,84.8,81.3,8.23,8.89,8.52,1.17,2.54,44,0.76,30.35,48.02,0,0
O,28,2021,1,3,200,7.18,8.26,7.66,75.13,83.8,80.6,8.2,8.62,8.43,1.39,2.67,129,0.56,33.91,62.43,0,0
O,28,2021,1,3,300,7.18,8.26,7.62,74.86,79.4,77.28,7.9,8.21,8.07,1.54,3.35,206,0.91,32.02,51.93,0,0
O,28,2021,1,3,400,6.64,7.72,7.13,57.33,80.3,71.16,5.67,8.02,7.2,1.45,3.01,354,0.79,39.55,54.86,0,0
O,28,2021,1,3,500,4.75,7.04,6.02,52.53,93.4,68.79,5.25,8.18,6.38,1.57,3.95,459,1.08,18.66,45.56,0,0
O,28,2021,1,3,600,4.14,5.22,4.76,90.2,97.5,93.7,7.75,8.38,8.03,1.17,2.71,520,0.18,339.2,74.65,0,0
O,28,2021,1,3,700,1.98,4.21,2.93,79.35,98.7,88.6,5.94,8.12,6.71,1.07,2.95,642,0.51,0.06,58.53,0,0
O,28,2021,1,3,800,1.37,2.05,1.76,84.3,87.5,85.8,5.88,6.01,5.95,0.94,2.01,728,0.77,13.45,34.68,8.59,0
O,28,2021,1,3,900,1.91,2.93,2.4,79.21,86.8,82.2,5.82,6.14,5.97,1.67,2.97,822,1.36,23.31,34.76,134,4.32
O,28,2021,1,3,1000,2.38,2.99,2.77,77.25,83.3,80.1,5.76,6.18,5.97,2.21,3.17,914,1.9,20.89,30.29,291.3,16.41
O,28,2021,1,3,1100,2.92,4.47,3.53,68.7,78.74,73.8,5.56,6.05,5.8,2.24,3.27,1039,2.08,35.1,21.53,503.7,16.9
O,28,2021,1,3,1200,3.66,4.87,4.43,68.7,81.8,75.35,5.64,6.77,6.31,1.86,3.22,1107,0.64,135.5,65.61,756.6,27.31
O,28,2021,1,3,1300,3.32,5.14,4.29,66.13,81.8,74.68,5.51,6.7,6.19,1.58,2.82,1256,1.05,72.43,46.79,739,28.39
O,28,2021,1,3,1400,3.66,5.21,4.44,70.59,76.89,73.48,5.78,6.56,6.16,1.44,2.42,1337,0.96,174.9,46.52,482.1,27.01
O,28,2021,1,3,1500,2.84,4.47,3.62,68.5,74.59,71.3,5.29,6.1,5.65,1.4,2.54,1425,0.98,49.11,44.04,378.8,10.12
O,28,2021,1,3,1600,1.83,2.84,2.31,71.95,76.36,74.67,5.24,5.61,5.39,1.15,1.8,1555,0.99,3.72,29.84,85.2,0.49
O,28,2021,1,3,1700,1.16,1.84,1.54,75.07,79.55,77.69,5.22,5.37,5.3,1.33,2.78,1623,1.21,30.83,24.42,40.64,0
O,28,2021,1,3,1800,0.01,1.3,0.58,78.06,83.3,81,5.07,5.26,5.16,1.63,2.67,1732,1.48,11.57,24.73,9.66,0
O,28,2021,1,3,1900,-0.26,0.56,0.15,80,84.5,82.4,5.04,5.14,5.09,1.52,2.36,1805,1.29,6.35,31.67,0,0
O,28,2021,1,3,2000,-1.4,0.02,-0.45,82.7,90.1,85.3,4.96,5.09,5.04,2.19,3.38,1931,2.04,26.33,21.06,0,0
O,28,2021,1,3,2100,-2.01,-1.33,-1.73,89.7,93.3,91.8,4.89,5,4.94,1.41,2.28,2053,1.35,18.46,16.69,0,0
O,28,2021,1,3,2200,-1.33,-0.18,-0.58,75.03,90.3,82.7,4.46,5.03,4.84,2.36,4.24,2154,2.13,22.22,25.55,0.08,0
O,28,2021,1,3,2300,-0.79,0.29,-0.28,58.3,76.86,66.25,3.53,4.51,3.96,2.34,3.49,2236,2.24,18.04,17.21,0.11,0
O,28,2021,1,3,2400,0.09,0.77,0.36,61.96,65.41,63.15,3.85,4.1,3.96,2.21,3.54,2350,2.16,16.27,12.33,0,0
O,28,2021,1,4,100,0.09,1.38,0.63,57.83,63.11,60.76,3.8,3.96,3.88,2.09,2.71,31,2.06,17.02,8.86,0.14,0
O,28,2021,1,4,200,0.76,1.58,1.11,49.57,59.12,53.06,3.25,3.93,3.51,2.05,2.9,117,2.03,17.24,8.7,0.18,0
O,28,2021,1,4,300,0.22,1.44,0.87,45.1,53.9,48.62,2.89,3.56,3.16,1.04,2.24,218,0.76,17.79,41.92,0.11,0
O,28,2021,1,4,400,0.02,0.56,0.28,35.48,47.54,42.02,2.21,2.95,2.62,0.98,1.54,305,0.81,0.78,33.32,0,0
O,28,2021,1,4,500,0.29,1.04,0.61,32.77,39.41,35.62,2.09,2.54,2.27,1.19,2.28,438,1.06,11.69,26.64,0.14,0
O,28,2021,1,4,600,-0.79,1.78,0.52,35.82,49.3,39.97,2.32,2.86,2.53,1.2,2.05,554,0.98,353.4,34.86,0.05,0
O,28,2021,1,4,700,-3.1,1.51,-1.38,38.8,79.16,65.47,2.6,3.9,3.53,1.2,2.44,601,0.8,15.31,46.88,0,0
O,28,2021,1,4,800,-2.69,0.7,-0.85,47.81,80.8,61.98,3.07,4.07,3.53,1.98,2.99,726,1.74,29.35,27.83,8.12,0
O,28,2021,1,4,900,-2.69,0.29,-1.03,60,81.9,71.85,3.67,4.38,4.06,1.88,2.93,852,1.82,26.97,15.1,122.6,3.93
O,28,2021,1,4,1000,-0.25,1.37,0.75,60.53,67.03,63.87,3.82,4.39,4.12,1.41,2.4,929,1.06,41.54,40.38,284,15.53
O,28,2021,1,4,1100,0.83,3.53,2.23,46.17,65.61,60.79,3.63,4.7,4.35,1.71,3.27,1023,1.16,61.08,45.99,482.1,16.61
O,28,2021,1,4,1200,2.72,4.81,3.83,55.77,63.71,58.77,4.48,4.96,4.72,1.41,2.2,1155,0.99,83.1,44.2,897,31.24
O,28,2021,1,4,1300,4.33,5.82,5.29,50.76,57.26,54.18,4.58,5.18,4.82,1.52,3.07,1249,0.92,101.7,50.82,797.3,31.93
O,28,2021,1,4,1400,5.01,6.29,5.6,48.46,54.08,51.46,4.46,5.01,4.68,1.23,2.13,1319,0.65,103.2,55.54,453.7,25.93
O,28,2021,1,4,1500,4.74,5.89,5.3,46.63,54.08,50.24,4.22,4.71,4.47,1.54,2.73,1454,1.06,18.56,45.1,383.1,9.92
O,28,2021,1,4,1600,4.2,4.87,4.6,53.13,59.9,55.72,4.57,4.94,4.72,1.41,3.95,1507,1.02,29.84,42.59,89.5,2.65
O,28,2021,1,4,1700,2.98,4.27,3.8,58.95,67.48,62.9,4.86,5.25,5.04,1.07,2.38,1619,0.26,63.99,70.48,58.93,0
O,28,2021,1,4,1800,2.85,3.33,3.06,66.69,68.71,67.81,5.1,5.23,5.16,1.47,2.58,1731,1.31,4.75,26.19,10.39,0
O,28,2021,1,4,1900,2.32,3.13,2.75,68.18,71.09,69.59,5.1,5.3,5.18,0.72,1.58,1830,0.31,306.1,60.8,0,0
O,28,2021,1,4,2000,2.38,3.2,2.87,70.14,77.66,73.41,5.31,5.82,5.51,0.78,1.68,1950,0.21,287.1,69.27,0,0
O,28,2021,1,4,2100,2.45,2.99,2.74,76.17,78.88,77.84,5.67,5.91,5.79,0.74,1.62,2023,0.31,250.3,61.78,0,0
O,28,2021,1,4,2200,2.65,3.06,2.91,77.52,80.9,78.82,5.85,6.13,5.93,0.77,1.54,2113,0.28,190.1,64.41,0.03,0
O,28,2021,1,4,2300,2.86,3.13,2.97,80.6,83.3,81.7,6.07,6.28,6.17,1.01,2.14,2242,0.48,172.4,58.68,0.01,0
O,28,2021,1,4,2400,2.18,2.99,2.54,83.4,90.9,87.8,6.28,6.57,6.43,1.19,2.25,2326,0.81,96.5,45.78,0.01,0
O,28,2021,1,5,100,2.18,2.65,2.4,86.9,90.9,89,6.39,6.55,6.46,0.93,1.88,2,0.64,56.42,45.72,0,0
O,28,2021,1,5,200,2.38,2.72,2.56,87.5,91.1,89.1,6.43,6.66,6.54,1.04,2.73,117,0.1,73.95,77.03,0.04,0
O,28,2021,1,5,300,2.45,2.72,2.56,86.5,89.9,88.2,6.33,6.58,6.48,0.75,2.32,202,0.04,232,78.85,0.03,0
O,28,2021,1,5,400,2.38,2.59,2.49,85.9,89.2,87.5,6.28,6.56,6.39,0.87,2.25,329,0.35,27.65,62.63,0,0
O,28,2021,1,5,500,1.98,2.52,2.27,84.6,88.8,87.3,5.98,6.49,6.28,1.09,2.46,422,0.71,32.79,47.5,0,0
O,28,2021,1,5,600,1.91,2.11,2.03,84.4,87.7,86.1,5.97,6.19,6.09,1.25,3.26,559,1.08,14.99,29.75,0.07,0
O,28,2021,1,5,700,1.71,2.11,1.96,85.5,88.4,87.3,5.93,6.23,6.14,1.79,2.62,647,1.6,14.6,26.37,0,0
O,28,2021,1,5,800,1.23,1.77,1.54,84.6,90.4,87.3,5.8,6.12,5.95,1.88,3.33,747,1.61,8.01,30.89,4.12,0
O,28,2021,1,5,900,1.37,2.32,1.71,85.6,87.8,86.9,5.84,6.17,6.01,2.39,4.38,812,2.11,12.01,27.91,90.3,0
O,28,2021,1,5,1000,2.18,3.74,3.17,75.49,85.4,79.06,5.83,6.34,6.06,2.48,3.41,928,2.35,6.12,18.48,356.8,15.53
O,28,2021,1,5,1100,3.19,4.81,4,68.57,78.27,72.98,5.49,6.19,5.93,3.59,6.07,1056,3.43,21.19,16.75,588.8,22.4
O,28,2021,1,5,1200,3.45,4.94,4.19,64.3,71.61,68.61,5.39,5.98,5.65,3.09,4.31,1104,2.95,18.95,17.7,893,31.63
O,28,2021,1,5,1300,2.98,4.6,3.78,63.89,70.46,66.97,5.15,5.58,5.36,2.68,3.75,1245,2.55,16.69,17.58,613.3,26.13
O,28,2021,1,5,1400,2.64,3.79,3.16,65.32,69.65,68.03,4.96,5.49,5.21,2.88,3.8,1339,2.68,23.54,20.83,368.3,16.6
O,28,2021,1,5,1500,2.51,2.91,2.68,62.61,67.01,64.89,4.62,4.98,4.8,2.48,3.63,1446,2.35,14.38,17.98,343.4,8.06
O,28,2021,1,5,1600,2.11,2.52,2.35,58.02,65.38,61.99,4.19,4.74,4.49,2.21,3.49,1523,2.15,14.21,13.99,72.59,1.08
O,28,2021,1,5,1700,1.77,2.18,1.97,58.77,62.49,60.42,4.12,4.35,4.25,2.04,3.47,1632,1.85,5.62,24.57,41.67,0
O,28,2021,1,5,1800,0.76,1.77,1.37,61.14,66.62,63.28,4.2,4.39,4.27,1.86,3.59,1729,1.74,16.09,20.44,10.94,0
O,28,2021,1,5,1900,-0.12,0.89,0.3,64.52,70.14,67.84,4.17,4.31,4.23,1.21,2.01,1853,1.1,345.3,24.71,0,0
O,28,2021,1,5,2000,-0.73,-0.05,-0.36,68.46,76.25,72.09,4.15,4.42,4.29,0.98,1.76,1908,0.84,341.4,31.06,0.04,0
O,28,2021,1,5,2100,-1.13,-0.59,-0.84,71.78,76.18,73.49,4.06,4.39,4.22,1.44,2.16,2031,1.31,3.59,24.47,0,0
O,28,2021,1,5,2200,-1.33,-0.66,-1.05,67.58,71.58,69.67,3.85,4.07,3.94,1.81,2.67,2121,1.73,15.58,17.25,0,0
O,28,2021,1,5,2300,-2.01,-1.2,-1.6,68.05,73.34,70.34,3.74,3.89,3.82,1.53,2.38,2205,1.44,25.39,19.28,0,0
O,28,2021,1,5,2400,-2.01,-1.4,-1.71,60.88,71.37,66.21,3.36,3.78,3.57,1.6,2.36,2317,1.46,18.72,23.89,0,0
O,28,2021,1,6,100,-2.75,-1.88,-2.45,64.06,79.16,71.98,3.34,3.99,3.67,0.81,1.69,40,0.21,313,69.61,0,0
O,28,2021,1,6,200,-2.69,-1.67,-2.08,52.01,68.6,58.34,2.8,3.44,3.06,1.34,2.25,134,1.28,18.85,16.62,0.07,0
O,28,2021,1,6,300,-2.75,-2.14,-2.44,55.26,64.88,59.19,2.87,3.25,3.02,0.95,1.72,204,0.75,9.61,37.39,0.04,0
O,28,2021,1,6,400,-2.68,-1.46,-2.29,38.74,64,53.86,2.13,3.21,2.77,0.88,1.76,351,0.27,318.4,67.23,0.01,0
O,28,2021,1,6,500,-1.53,-0.79,-1.18,32.85,40.3,36.38,1.88,2.21,2.04,1.19,2.02,456,1.09,12.3,23.55,0.08,0
O,28,2021,1,6,600,-1.2,-0.52,-0.75,29.66,34.47,31.61,1.73,1.93,1.83,0.82,1.65,522,0.59,7.18,42.89,0.01,0
O,28,2021,1,6,700,-0.99,-0.05,-0.67,28.51,33.25,30.92,1.7,1.9,1.8,0.95,2.36,615,0.68,25.03,43.55,0,0
O,28,2021,1,6,800,-0.86,0.77,0.24,24.99,31.69,27.92,1.61,1.98,1.73,1.57,2.34,722,1.52,17.26,14.42,10.18,0
O,28,2021,1,6,900,0.63,2.93,1.9,26.21,48.41,34.23,1.7,3.61,2.42,0.63,1.21,818,0.4,181.8,48.55,151.9,5.6
O,28,2021,1,6,1000,1.57,3.2,2.59,37.24,56.87,50.45,2.69,4.11,3.71,0.66,1.04,938,0.43,121.9,47.94,282.1,12.68
O,28,2021,1,6,1100,3.06,4.54,3.9,24.03,53.01,40.29,1.92,4.21,3.25,1.69,2.65,1039,1.58,34.25,20.6,495.6,18.08
O,28,2021,1,6,1200,3.46,5.89,5.18,37.9,55.84,46.24,3.32,4.49,4.07,1.28,1.98,1106,0.79,84.9,50.11,866,30.94
O,28,2021,1,6,1300,5.28,5.96,5.63,41.08,47.92,44,3.7,4.36,4.01,1.27,1.84,1219,1.02,86.1,36.05,719.5,29.57
O,28,2021,1,6,1400,5.21,6.57,5.97,30.59,43.45,36.52,2.84,4.14,3.41,1.33,1.84,1331,0.8,86.3,51.06,461.7,25.05
O,28,2021,1,6,1500,5.28,6.09,5.68,27.14,36.48,31.63,2.45,3.37,2.89,1.32,1.96,1410,1.1,50.73,33.25,340.2,10.71
O,28,2021,1,6,1600,4.54,5.69,4.92,29.31,37.56,33.12,2.58,3.17,2.87,0.91,1.58,1506,0.81,9.9,27.17,115,3.44
O,28,2021,1,6,1700,4.06,4.47,4.26,34.93,38.04,36.31,2.85,3.15,3.01,0.38,0.91,1613,0.3,318.3,38.55,54.73,0
O,28,2021,1,6,1800,2.79,4.07,3.5,34.66,47.19,40.14,2.8,3.52,3.14,1.09,2.06,1759,1.05,244.2,15.47,10.08,0
O,28,2021,1,6,1900,1.17,2.59,1.9,45.5,58.02,51.5,3.29,3.86,3.6,1.38,1.77,1837,1.33,251.2,15.53,0,0
O,28,2021,1,6,2000,1.03,2.18,1.42,45.57,57.28,52.82,3.26,3.82,3.57,1,1.62,1905,0.87,268.5,28.44,0,0
O,28,2021,1,6,2100,1.64,2.25,1.98,45.43,48.54,46.71,3.24,3.36,3.29,0.48,1.13,2019,0.29,291.1,51.07,0,0
O,28,2021,1,6,2200,0.83,1.57,1.24,49.02,55.19,52.09,3.34,3.6,3.48,0.76,1.17,2130,0.74,236.6,13.2,0,0
O,28,2021,1,6,2300,0.9,1.31,1.09,52.34,54.71,53.35,3.46,3.57,3.53,0.87,1.53,2221,0.81,234.3,22.43,0.08,0
O,28,2021,1,6,2400,1.03,1.58,1.34,48.42,53.49,50.41,3.3,3.57,3.39,0.39,0.92,2310,0.35,287.5,25,0.14,0
O,28,2021,1,7,100,-0.25,1.58,0.89,49.09,61.15,53.66,3.33,3.67,3.48,0.37,0.99,57,0.22,274.8,51.26,0.07,0
O,28,2021,1,7,200,-0.39,1.24,0.49,47.94,60.74,52.37,3.11,3.64,3.31,0.57,1.25,158,0.54,329.3,17.82,0.15,0
O,28,2021,1,7,300,1.1,1.85,1.35,46.45,50.45,49.32,3.1,3.43,3.32,0.74,1.89,240,0.58,228.3,37.83,0.04,0
O,28,2021,1,7,400,0.09,1.1,0.63,49.91,57.08,53.13,3.29,3.57,3.4,0.8,1.54,316,0.67,234.4,32.43,0,0
O,28,2021,1,7,500,-1.61,0.63,-0.74,52.75,65.75,60.45,3.32,3.64,3.49,0.38,0.79,432,0.19,341.5,57.67,0,0
O,28,2021,1,7,600,-1.61,-0.93,-1.25,64.26,67.85,65.94,3.6,3.76,3.67,0.39,1.04,522,0.23,253.4,51.4,0,0
O,28,2021,1,7,700,-1.74,-1,-1.33,63.99,68.87,66.07,3.6,3.72,3.66,0.4,1.38,700,0.18,260.7,59.96,0,0
O,28,2021,1,7,800,-2.35,-1.27,-1.95,67.99,72.93,70.8,3.6,4.04,3.75,0.95,1.69,732,0.59,339.2,49.78,6.76,0
O,28,2021,1,7,900,-1.6,-0.72,-1.16,70.09,77.06,72.7,3.84,4.36,4.08,0.64,1.33,804,0.13,299.5,72.19,54.28,0
O,28,2021,1,7,1000,-1.4,0.22,-1.02,68.73,79.7,75.17,4.04,4.52,4.26,0.9,2.3,953,0.61,192.1,46.36,122.9,2.46
O,28,2021,1,7,1100,-0.39,2.59,0.78,58.9,71.84,66.59,4.1,4.51,4.29,1.79,2.81,1042,1,163.1,53.9,397.2,12.09
O,28,2021,1,7,1200,2.25,3.87,3.03,51.79,61.14,56.95,4.13,4.55,4.32,2.44,3.57,1130,2.28,187.2,20.97,789.1,28.89
O,28,2021,1,7,1300,2.17,4.61,3.66,49.55,60.52,54,4.03,4.51,4.28,2.37,3.69,1253,2.24,192.5,18.95,728.5,31.24
O,28,2021,1,7,1400,2.03,3.73,2.63,53.06,62.07,57.51,3.94,4.43,4.24,1.48,2.86,1301,1.18,164.4,36.55,257.4,8.06
O,28,2021,1,7,1500,2.03,2.58,2.22,56.86,62.13,58.5,4.02,4.41,4.19,0.93,1.48,1409,0.62,136.8,46.76,190.6,4.52
O,28,2021,1,7,1600,1.5,2.38,2.01,52.06,59.91,55.3,3.63,4.14,3.9,1.23,2.24,1523,0.57,158.8,59.44,124.2,0.88
O,28,2021,1,7,1700,1.23,1.84,1.46,46.38,62.83,55.92,3.23,4.19,3.79,2.2,4.58,1631,2.03,213.6,22.91,26.42,0
O,28,2021,1,7,1800,-1.21,1.77,0.32,49.56,95,69.77,3.44,5.64,4.32,2.9,5,1719,2.62,213.4,24.91,3.02,0
O,28,2021,1,7,1900,-1.68,-0.05,-1.26,90,98.7,96.1,5.22,5.62,5.35,0.79,2.63,1808,0.5,201.2,49.54,0,0
O,28,2021,1,7,2000,-1.41,-1.06,-1.25,96.6,98.7,97.5,5.38,5.57,5.44,0.63,1.45,1958,0.48,248.9,39.86,0.08,0
O,28,2021,1,7,2100,-1.13,-0.59,-0.9,94.3,98.6,96.7,5.44,5.62,5.53,1.87,2.99,2050,1.74,215.1,21.54,0.11,0
O,28,2021,1,7,2200,-0.79,-0.32,-0.56,94.9,98.7,96.9,5.47,5.88,5.68,1.67,2.85,2135,1.59,211.1,18.34,0.16,0
O,28,2021,1,7,2300,-0.39,0.22,0,97.1,98.7,97.8,5.86,6.08,5.97,1.95,3.25,2252,1.68,210.7,30.39,0.15,0
O,28,2021,1,7,2400,0.02,0.36,0.23,97.4,99,98.3,6.02,6.18,6.11,2.18,3.38,2358,2,216.9,22.95,0.18,0
O,28,2021,1,8,100,-0.12,0.36,0.18,98.8,99.8,99.4,6.04,6.24,6.15,2.11,3.35,18,1.97,204.6,20.86,0.16,0
O,28,2021,1,8,200,-0.32,-0.12,-0.25,99.2,99.8,99.5,5.92,6.04,5.97,2.06,3.37,107,1.92,213.9,21.61,0.07,0
O,28,2021,1,8,300,-0.52,-0.25,-0.34,98.8,99.7,99.2,5.85,5.97,5.91,1.81,3.33,238,1.73,217.1,17.12,0,0
O,28,2021,1,8,400,-0.52,-0.32,-0.42,99.7,99.8,99.8,5.86,5.96,5.91,0.63,2.12,349,0.61,227.3,14.64,0.12,0
O,28,2021,1,8,500,-0.39,-0.18,-0.28,99.7,99.8,99.8,5.92,6.02,5.97,1.44,2.21,413,1.36,227.8,19.18,0.09,0
O,28,2021,1,8,600,-0.32,-0.12,-0.24,99.7,99.8,99.8,5.95,6.04,5.99,1.48,2.38,508,1.45,230.7,10.75,0.18,0
O,28,2021,1,8,700,-0.66,-0.25,-0.52,99.7,99.8,99.8,5.81,5.99,5.87,0.34,1.17,601,0.27,199,37.25,0.08,0
