year,month,day,flow,comments
2019,11,1,7.09
2019,11,2,4.28
2019,11,3,3.37
2019,11,4,2.94
2019,11,5,2.69
2019,11,6,2.50
2019,11,7,2.59
2019,11,8,2.47
2019,11,9,2.28
2019,11,10,2.19
2019,11,11,2.11
2019,11,12,2.25
2019,11,13,2.05
2019,11,14,2.01
2019,11,15,2.00
2019,11,16,1.95
2019,11,17,1.91
2019,11,18,1.87
2019,11,19,1.83
2019,11,20,1.80
2019,11,21,1.79
2019,11,22,1.80
2019,11,23,3.78
2019,11,24,2.53
2019,11,25,2.21
2019,11,26,2.08
2019,11,27,2.45
2019,11,28,2.07
2019,11,29,2.04
2019,11,30,2.07
2019,12,1,3.56
2019,12,2,2.55
2019,12,3,2.38
2019,12,4,2.25
2019,12,5,2.17
2019,12,6,2.12
2019,12,7,2.08
2019,12,8,2.04
2019,12,9,2.09
2019,12,10,3.22
2019,12,11,2.51
2019,12,12,2.33
2019,12,13,2.96
2019,12,14,3.67
2019,12,15,2.87
2019,12,16,2.69
2019,12,17,5.63
2019,12,18,3.83
2019,12,19,3.36
2019,12,20,3.12
2019,12,21,2.96
2019,12,22,3.38
2019,12,23,4.76
2019,12,24,3.79
2019,12,25,3.43
2019,12,26,3.23
2019,12,27,3.10
2019,12,28,3.02
2019,12,29,4.38
2019,12,30,7.49
2019,12,31,4.97
2020,1,1,4.53
2020,1,2,5.46
2020,1,3,6.63
2020,1,4,6.28
2020,1,5,5.60
2020,1,6,5.08
2020,1,7,5.15
2020,1,8,4.67
2020,1,9,4.45
2020,1,10,4.35
2020,1,11,11.53
2020,1,12,11.09
2020,1,13,7.86
2020,1,14,8.57
2020,1,15,7.50
2020,1,16,6.89
2020,1,17,6.45
2020,1,18,7.41
2020,1,19,7.38
2020,1,20,6.69
2020,1,21,6.35
2020,1,22,6.18
2020,1,23,6.13
2020,1,24,10.73
2020,1,25,8.35
2020,1,26,7.57
2020,1,27,7.20
2020,1,28,6.85
2020,1,29,6.65
2020,1,30,6.46
2020,1,31,6.39
2020,2,1,6.28
2020,2,2,6.11
2020,2,3,5.99
2020,2,4,5.93
2020,2,5,7.24
2020,2,6,27.95
2020,2,7,16.47
2020,2,8,12.34
2020,2,9,10.93
2020,2,10,15.15
2020,2,11,20.79
2020,2,12,15.68
2020,2,13,20.69
2020,2,14,16.56
2020,2,15,14.83
2020,2,16,14.02
2020,2,17,13.35
2020,2,18,13.48
2020,2,19,13.08
2020,2,20,12.56
2020,2,21,11.98
2020,2,22,11.56
2020,2,23,11.18
2020,2,24,11.92
2020,2,25,12.34
2020,2,26,11.03
2020,2,27,10.26
2020,2,28,9.68
2020,2,29,9.14
2020,3,1,8.70
2020,3,2,8.79
2020,3,3,10.37
2020,3,4,9.10
2020,3,5,8.50
2020,3,6,8.02
2020,3,7,7.60
2020,3,8,7.31
2020,3,9,7.09
2020,3,10,7.19
2020,3,11,6.99
2020,3,12,6.77
2020,3,13,6.88
2020,3,14,6.46
2020,3,15,6.30
2020,3,16,6.14
2020,3,17,7.30
2020,3,18,6.48
2020,3,19,6.18
2020,3,20,5.99
2020,3,21,5.83
2020,3,22,5.68
2020,3,23,7.11
2020,3,24,8.54
2020,3,25,10.57
2020,3,26,8.03
2020,3,27,7.26
2020,3,28,6.82
2020,3,29,6.55
2020,3,30,6.28
2020,3,31,6.37
2020,4,1,6.09
2020,4,2,5.87
2020,4,3,5.74
2020,4,4,5.62
