year,month,day,flow,comments
2015,11,1,2.94
2015,11,2,7.46
2015,11,3,4.91
2015,11,4,3.69
2015,11,5,3.32
2015,11,6,3.27
2015,11,7,3.27
2015,11,8,3.01
2015,11,9,8.07
2015,11,10,5.42
2015,11,11,4.48
2015,11,12,4.08
2015,11,13,3.75
2015,11,14,3.54
2015,11,15,3.43
2015,11,16,3.33
2015,11,17,3.25
2015,11,18,10.38
2015,11,19,9.91
2015,11,20,6.50
2015,11,21,5.58
2015,11,22,5.15
2015,11,23,4.73
2015,11,24,4.53
2015,11,25,4.37
2015,11,26,4.19
2015,11,27,4.10
2015,11,28,4.09
2015,11,29,4.32
2015,11,30,6.11
2015,12,1,7.10
2015,12,2,20.34
2015,12,3,10.33
2015,12,4,8.10
2015,12,5,7.25
2015,12,6,6.80
2015,12,7,6.54
2015,12,8,6.30
2015,12,9,6.18
2015,12,10,6.03
2015,12,11,5.85
2015,12,12,5.74
2015,12,13,5.67
2015,12,14,7.20
2015,12,15,6.17
2015,12,16,5.78
2015,12,17,6.47
2015,12,18,5.96
2015,12,19,5.61
2015,12,20,5.48
2015,12,21,5.66
2015,12,22,7.10
2015,12,23,9.91
2015,12,24,56.66
2015,12,25,29.06
2015,12,26,22.14
2015,12,27,18.47
2015,12,28,25.18
2015,12,29,31.83
2015,12,30,23.94
2015,12,31,21.41
2016,1,1,19.60
2016,1,2,18.28
2016,1,3,17.27
2016,1,4,16.16
2016,1,5,15.05
2016,1,6,14.19
2016,1,7,13.42
2016,1,8,12.83
2016,1,9,12.32
2016,1,10,11.96
2016,1,11,10.99
2016,1,12,10.31
2016,1,13,9.78
2016,1,14,9.32
2016,1,15,11.34
2016,1,16,10.05
2016,1,17,9.14
2016,1,18,8.42
2016,1,19,8.05
2016,1,20,8.02
2016,1,21,7.73
2016,1,22,8.11
2016,1,23,7.28
2016,1,24,6.96
2016,1,25,6.77
2016,1,26,6.80
2016,1,27,7.05
2016,1,28,6.74
2016,1,29,6.50
2016,1,30,6.30
2016,1,31,6.25
2016,2,1,6.49
2016,2,2,6.41
2016,2,3,26.10
2016,2,4,12.59
2016,2,5,9.98
2016,2,6,8.86
2016,2,7,8.32
2016,2,8,7.95
2016,2,9,7.60
2016,2,10,7.26
2016,2,11,6.96
2016,2,12,6.82
2016,2,13,6.58
2016,2,14,6.40
2016,2,15,6.76
2016,2,16,7.50
2016,2,17,6.65
2016,2,18,6.43
2016,2,19,6.27
2016,2,20,6.13
2016,2,21,6.10
2016,2,22,6.19
2016,2,23,8.14
2016,2,24,16.27
2016,2,25,10.44
2016,2,26,8.85
2016,2,27,8.03
2016,2,28,7.67
2016,2,29,7.34
2016,3,1,7.52
2016,3,2,7.24
2016,3,3,7.03
2016,3,4,6.89
2016,3,5,6.70
2016,3,6,6.50
2016,3,7,6.31
2016,3,8,6.20
2016,3,9,6.15
2016,3,10,5.99
2016,3,11,5.96
2016,3,12,5.79
2016,3,13,6.79
2016,3,14,6.52
2016,3,15,6.23
2016,3,16,5.95
2016,3,17,5.72
2016,3,18,5.59
2016,3,19,5.58
2016,3,20,5.48
2016,3,21,5.31
2016,3,22,5.14
2016,3,23,5.11
2016,3,24,5.15
2016,3,25,5.11
2016,3,26,4.96
2016,3,27,4.95
2016,3,28,4.78
2016,3,29,4.65
2016,3,30,4.61
2016,3,31,5.47
2016,4,1,6.61
2016,4,2,5.24
2016,4,3,4.87
2016,4,4,4.73
2016,4,5,4.48
2016,4,6,4.52
2016,4,7,5.02
2016,4,8,4.54
2016,4,9,4.33
2016,4,10,4.16
2016,4,11,4.15
2016,4,12,4.16
2016,4,13,4.05
2016,4,14,3.98
2016,4,15,3.90
2016,4,16,3.78
2016,4,17,3.73
2016,4,18,3.68
2016,4,19,3.68
2016,4,20,3.61
2016,4,21,3.66
2016,4,22,4.56
2016,4,23,3.91
2016,4,24,3.74
2016,4,25,3.64
2016,4,26,3.51
2016,4,27,3.51
2016,4,28,3.41
2016,4,29,3.28
2016,4,30,3.75
2016,5,1,4.21
2016,5,2,4.70
2016,5,3,4.66
2016,5,4,4.01
2016,5,5,3.80
2016,5,6,3.58
2016,5,7,3.50
2016,5,8,3.43
2016,5,9,3.36
2016,5,10,3.27
2016,5,11,3.21
2016,5,12,3.29
2016,5,13,3.18
2016,5,14,3.06
2016,5,15,3.00
2016,5,16,2.97
2016,5,17,3.31
2016,5,18,2.99
2016,5,19,2.90
